stack,attack_mode,perturbation_budget,force_escalation_fraction,load_multiplier,total_arrival_rate_per_s,expensive_service_rate_per_s,escalated_arrival_rate_per_s,expensive_utilization,strategy,queue_stable,resource_bound_preserved,fail_closed_safety_semantics_preserved,ordinary_response_fraction,defer_reject_fraction,expensive_bypass_fraction
rule_compact_to_qwen,worst_case_all_escalate,,1.0,1.0,1.6095958489257007,0.6762076224825601,1.6095958489257007,2.3803278688524596,fail_open_budget_cap,True,True,False,1.0,0.0,0.5798898071625346
rule_compact_to_qwen,worst_case_all_escalate,,1.0,1.0,1.6095958489257007,0.6762076224825601,1.6095958489257007,2.3803278688524596,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
rule_compact_to_qwen,worst_case_all_escalate,,1.0,1.0,1.6095958489257007,0.6762076224825601,1.6095958489257007,1.0,fail_closed_defer_reject,True,True,True,0.4201101928374654,0.5798898071625346,0.0
rule_compact_to_qwen,worst_case_all_escalate,,1.0,1.25,2.011994811157126,0.6762076224825601,2.011994811157126,2.9754098360655745,fail_open_budget_cap,True,True,False,1.0,0.0,0.6639118457300277
rule_compact_to_qwen,worst_case_all_escalate,,1.0,1.25,2.011994811157126,0.6762076224825601,2.011994811157126,2.9754098360655745,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
rule_compact_to_qwen,worst_case_all_escalate,,1.0,1.25,2.011994811157126,0.6762076224825601,2.011994811157126,1.0,fail_closed_defer_reject,True,True,True,0.3360881542699723,0.6639118457300277,0.0
rule_compact_to_qwen,worst_case_all_escalate,,1.0,1.5,2.414393773388551,0.6762076224825601,2.414393773388551,3.5704918032786894,fail_open_budget_cap,True,True,False,1.0,0.0,0.7199265381083564
rule_compact_to_qwen,worst_case_all_escalate,,1.0,1.5,2.414393773388551,0.6762076224825601,2.414393773388551,3.5704918032786894,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
rule_compact_to_qwen,worst_case_all_escalate,,1.0,1.5,2.414393773388551,0.6762076224825601,2.414393773388551,1.0,fail_closed_defer_reject,True,True,True,0.2800734618916436,0.7199265381083564,0.0
rule_compact_to_qwen,worst_case_all_escalate,,1.0,2.0,3.2191916978514015,0.6762076224825601,3.2191916978514015,4.760655737704919,fail_open_budget_cap,True,True,False,1.0,0.0,0.7899449035812673
rule_compact_to_qwen,worst_case_all_escalate,,1.0,2.0,3.2191916978514015,0.6762076224825601,3.2191916978514015,4.760655737704919,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
rule_compact_to_qwen,worst_case_all_escalate,,1.0,2.0,3.2191916978514015,0.6762076224825601,3.2191916978514015,1.0,fail_closed_defer_reject,True,True,True,0.21005509641873266,0.7899449035812673,0.0
compact_to_qwen,synthetic_route_pressure,0.0,0.3011262596324837,0.5,1.1700119777758953,0.6768664334240715,0.35232133059285997,0.5205182487932933,fail_open_budget_cap,True,True,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.0,0.3011262596324837,0.5,1.1700119777758953,0.6768664334240715,0.35232133059285997,0.5205182487932933,fail_closed_no_admission,True,True,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.0,0.3011262596324837,0.5,1.1700119777758953,0.6768664334240715,0.35232133059285997,0.5205182487932933,fail_closed_defer_reject,True,True,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.0,0.3011262596324837,1.0,2.3400239555517905,0.6768664334240715,0.7046426611857199,1.0410364975865867,fail_open_budget_cap,True,True,False,1.0,0.0,0.011870061285376314
compact_to_qwen,synthetic_route_pressure,0.0,0.3011262596324837,1.0,2.3400239555517905,0.6768664334240715,0.7046426611857199,1.0410364975865867,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.0,0.3011262596324837,1.0,2.3400239555517905,0.6768664334240715,0.7046426611857199,1.0,fail_closed_defer_reject,True,True,True,0.9881299387146237,0.011870061285376314,0.0
compact_to_qwen,synthetic_route_pressure,0.0,0.3011262596324837,1.25,2.9250299444397383,0.6768664334240715,0.88080332648215,1.3012956219832335,fail_open_budget_cap,True,True,False,1.0,0.0,0.06972130095479781
compact_to_qwen,synthetic_route_pressure,0.0,0.3011262596324837,1.25,2.9250299444397383,0.6768664334240715,0.88080332648215,1.3012956219832335,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.0,0.3011262596324837,1.25,2.9250299444397383,0.6768664334240715,0.88080332648215,1.0,fail_closed_defer_reject,True,True,True,0.9302786990452022,0.06972130095479781,0.0
compact_to_qwen,synthetic_route_pressure,0.0,0.3011262596324837,1.5,3.5100359333276856,0.6768664334240715,1.0569639917785798,1.5615547463798798,fail_open_budget_cap,True,True,False,1.0,0.0,0.10828879406774541
compact_to_qwen,synthetic_route_pressure,0.0,0.3011262596324837,1.5,3.5100359333276856,0.6768664334240715,1.0569639917785798,1.5615547463798798,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.0,0.3011262596324837,1.5,3.5100359333276856,0.6768664334240715,1.0569639917785798,1.0,fail_closed_defer_reject,True,True,True,0.8917112059322546,0.10828879406774541,0.0
compact_to_qwen,synthetic_route_pressure,0.0,0.3011262596324837,2.0,4.680047911103581,0.6768664334240715,1.4092853223714399,2.0820729951731733,fail_open_budget_cap,True,True,False,1.0,0.0,0.15649816045893
compact_to_qwen,synthetic_route_pressure,0.0,0.3011262596324837,2.0,4.680047911103581,0.6768664334240715,1.4092853223714399,2.0820729951731733,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.0,0.3011262596324837,2.0,4.680047911103581,0.6768664334240715,1.4092853223714399,1.0,fail_closed_defer_reject,True,True,True,0.84350183954107,0.15649816045893,0.0
compact_to_qwen,synthetic_route_pressure,1e-06,0.3017190278601067,0.5,1.1700119777758953,0.6768664334240715,0.35301487651922386,0.5215428910153274,fail_open_budget_cap,True,True,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,1e-06,0.3017190278601067,0.5,1.1700119777758953,0.6768664334240715,0.35301487651922386,0.5215428910153274,fail_closed_no_admission,True,True,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,1e-06,0.3017190278601067,0.5,1.1700119777758953,0.6768664334240715,0.35301487651922386,0.5215428910153274,fail_closed_defer_reject,True,True,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,1e-06,0.3017190278601067,1.0,2.3400239555517905,0.6768664334240715,0.7060297530384477,1.0430857820306547,fail_open_budget_cap,True,True,False,1.0,0.0,0.012462829512999308
compact_to_qwen,synthetic_route_pressure,1e-06,0.3017190278601067,1.0,2.3400239555517905,0.6768664334240715,0.7060297530384477,1.0430857820306547,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,1e-06,0.3017190278601067,1.0,2.3400239555517905,0.6768664334240715,0.7060297530384477,1.0,fail_closed_defer_reject,True,True,True,0.9875371704870007,0.012462829512999308,0.0
compact_to_qwen,synthetic_route_pressure,1e-06,0.3017190278601067,1.25,2.9250299444397383,0.6768664334240715,0.8825371912980597,1.3038572275383187,fail_open_budget_cap,True,True,False,1.0,0.0,0.07031406918242081
compact_to_qwen,synthetic_route_pressure,1e-06,0.3017190278601067,1.25,2.9250299444397383,0.6768664334240715,0.8825371912980597,1.3038572275383187,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,1e-06,0.3017190278601067,1.25,2.9250299444397383,0.6768664334240715,0.8825371912980597,1.0,fail_closed_defer_reject,True,True,True,0.9296859308175792,0.07031406918242081,0.0
compact_to_qwen,synthetic_route_pressure,1e-06,0.3017190278601067,1.5,3.5100359333276856,0.6768664334240715,1.0590446295576714,1.564628673045982,fail_open_budget_cap,True,True,False,1.0,0.0,0.1088815622953684
compact_to_qwen,synthetic_route_pressure,1e-06,0.3017190278601067,1.5,3.5100359333276856,0.6768664334240715,1.0590446295576714,1.564628673045982,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,1e-06,0.3017190278601067,1.5,3.5100359333276856,0.6768664334240715,1.0590446295576714,1.0,fail_closed_defer_reject,True,True,True,0.8911184377046316,0.1088815622953684,0.0
compact_to_qwen,synthetic_route_pressure,1e-06,0.3017190278601067,2.0,4.680047911103581,0.6768664334240715,1.4120595060768955,2.0861715640613094,fail_open_budget_cap,True,True,False,1.0,0.0,0.157090928686553
compact_to_qwen,synthetic_route_pressure,1e-06,0.3017190278601067,2.0,4.680047911103581,0.6768664334240715,1.4120595060768955,2.0861715640613094,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,1e-06,0.3017190278601067,2.0,4.680047911103581,0.6768664334240715,1.4120595060768955,1.0,fail_closed_defer_reject,True,True,True,0.8429090713134471,0.157090928686553,0.0
compact_to_qwen,synthetic_route_pressure,0.0001,0.3959691760521636,0.5,1.1700119777758953,0.6768664334240715,0.4632886788110836,0.6844610043187401,fail_open_budget_cap,True,True,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.0001,0.3959691760521636,0.5,1.1700119777758953,0.6768664334240715,0.4632886788110836,0.6844610043187401,fail_closed_no_admission,True,True,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.0001,0.3959691760521636,0.5,1.1700119777758953,0.6768664334240715,0.4632886788110836,0.6844610043187401,fail_closed_defer_reject,True,True,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.0001,0.3959691760521636,1.0,2.3400239555517905,0.6768664334240715,0.9265773576221672,1.3689220086374803,fail_open_budget_cap,True,True,False,1.0,0.0,0.10671297770505622
compact_to_qwen,synthetic_route_pressure,0.0001,0.3959691760521636,1.0,2.3400239555517905,0.6768664334240715,0.9265773576221672,1.3689220086374803,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.0001,0.3959691760521636,1.0,2.3400239555517905,0.6768664334240715,0.9265773576221672,1.0,fail_closed_defer_reject,True,True,True,0.8932870222949438,0.10671297770505622,0.0
compact_to_qwen,synthetic_route_pressure,0.0001,0.3959691760521636,1.25,2.9250299444397383,0.6768664334240715,1.158221697027709,1.7111525107968504,fail_open_budget_cap,True,True,False,1.0,0.0,0.1645642173744777
compact_to_qwen,synthetic_route_pressure,0.0001,0.3959691760521636,1.25,2.9250299444397383,0.6768664334240715,1.158221697027709,1.7111525107968504,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.0001,0.3959691760521636,1.25,2.9250299444397383,0.6768664334240715,1.158221697027709,1.0,fail_closed_defer_reject,True,True,True,0.8354357826255223,0.1645642173744777,0.0
compact_to_qwen,synthetic_route_pressure,0.0001,0.3959691760521636,1.5,3.5100359333276856,0.6768664334240715,1.3898660364332507,2.0533830129562203,fail_open_budget_cap,True,True,False,1.0,0.0,0.20313171048742534
compact_to_qwen,synthetic_route_pressure,0.0001,0.3959691760521636,1.5,3.5100359333276856,0.6768664334240715,1.3898660364332507,2.0533830129562203,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.0001,0.3959691760521636,1.5,3.5100359333276856,0.6768664334240715,1.3898660364332507,1.0,fail_closed_defer_reject,True,True,True,0.7968682895125747,0.20313171048742534,0.0
compact_to_qwen,synthetic_route_pressure,0.0001,0.3959691760521636,2.0,4.680047911103581,0.6768664334240715,1.8531547152443344,2.7378440172749605,fail_open_budget_cap,True,True,False,1.0,0.0,0.2513410768786099
compact_to_qwen,synthetic_route_pressure,0.0001,0.3959691760521636,2.0,4.680047911103581,0.6768664334240715,1.8531547152443344,2.7378440172749605,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.0001,0.3959691760521636,2.0,4.680047911103581,0.6768664334240715,1.8531547152443344,1.0,fail_closed_defer_reject,True,True,True,0.74865892312139,0.2513410768786099,0.0
compact_to_qwen,synthetic_route_pressure,0.001,1.0,0.5,1.1700119777758953,0.6768664334240715,1.1700119777758953,1.7285714285714289,fail_open_budget_cap,True,True,False,1.0,0.0,0.4214876033057853
compact_to_qwen,synthetic_route_pressure,0.001,1.0,0.5,1.1700119777758953,0.6768664334240715,1.1700119777758953,1.7285714285714289,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.001,1.0,0.5,1.1700119777758953,0.6768664334240715,1.1700119777758953,1.0,fail_closed_defer_reject,True,True,True,0.5785123966942147,0.4214876033057853,0.0
compact_to_qwen,synthetic_route_pressure,0.001,1.0,1.0,2.3400239555517905,0.6768664334240715,2.3400239555517905,3.4571428571428577,fail_open_budget_cap,True,True,False,1.0,0.0,0.7107438016528926
compact_to_qwen,synthetic_route_pressure,0.001,1.0,1.0,2.3400239555517905,0.6768664334240715,2.3400239555517905,3.4571428571428577,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.001,1.0,1.0,2.3400239555517905,0.6768664334240715,2.3400239555517905,1.0,fail_closed_defer_reject,True,True,True,0.28925619834710736,0.7107438016528926,0.0
compact_to_qwen,synthetic_route_pressure,0.001,1.0,1.25,2.9250299444397383,0.6768664334240715,2.9250299444397383,4.321428571428573,fail_open_budget_cap,True,True,False,1.0,0.0,0.7685950413223142
compact_to_qwen,synthetic_route_pressure,0.001,1.0,1.25,2.9250299444397383,0.6768664334240715,2.9250299444397383,4.321428571428573,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.001,1.0,1.25,2.9250299444397383,0.6768664334240715,2.9250299444397383,1.0,fail_closed_defer_reject,True,True,True,0.23140495867768585,0.7685950413223142,0.0
compact_to_qwen,synthetic_route_pressure,0.001,1.0,1.5,3.5100359333276856,0.6768664334240715,3.5100359333276856,5.185714285714287,fail_open_budget_cap,True,True,False,1.0,0.0,0.8071625344352618
compact_to_qwen,synthetic_route_pressure,0.001,1.0,1.5,3.5100359333276856,0.6768664334240715,3.5100359333276856,5.185714285714287,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.001,1.0,1.5,3.5100359333276856,0.6768664334240715,3.5100359333276856,1.0,fail_closed_defer_reject,True,True,True,0.19283746556473824,0.8071625344352618,0.0
compact_to_qwen,synthetic_route_pressure,0.001,1.0,2.0,4.680047911103581,0.6768664334240715,4.680047911103581,6.9142857142857155,fail_open_budget_cap,True,True,False,1.0,0.0,0.8553719008264463
compact_to_qwen,synthetic_route_pressure,0.001,1.0,2.0,4.680047911103581,0.6768664334240715,4.680047911103581,6.9142857142857155,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.001,1.0,2.0,4.680047911103581,0.6768664334240715,4.680047911103581,1.0,fail_closed_defer_reject,True,True,True,0.14462809917355368,0.8553719008264463,0.0
compact_to_qwen,synthetic_route_pressure,0.01,1.0,0.5,1.1700119777758953,0.6768664334240715,1.1700119777758953,1.7285714285714289,fail_open_budget_cap,True,True,False,1.0,0.0,0.4214876033057853
compact_to_qwen,synthetic_route_pressure,0.01,1.0,0.5,1.1700119777758953,0.6768664334240715,1.1700119777758953,1.7285714285714289,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.01,1.0,0.5,1.1700119777758953,0.6768664334240715,1.1700119777758953,1.0,fail_closed_defer_reject,True,True,True,0.5785123966942147,0.4214876033057853,0.0
compact_to_qwen,synthetic_route_pressure,0.01,1.0,1.0,2.3400239555517905,0.6768664334240715,2.3400239555517905,3.4571428571428577,fail_open_budget_cap,True,True,False,1.0,0.0,0.7107438016528926
compact_to_qwen,synthetic_route_pressure,0.01,1.0,1.0,2.3400239555517905,0.6768664334240715,2.3400239555517905,3.4571428571428577,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.01,1.0,1.0,2.3400239555517905,0.6768664334240715,2.3400239555517905,1.0,fail_closed_defer_reject,True,True,True,0.28925619834710736,0.7107438016528926,0.0
compact_to_qwen,synthetic_route_pressure,0.01,1.0,1.25,2.9250299444397383,0.6768664334240715,2.9250299444397383,4.321428571428573,fail_open_budget_cap,True,True,False,1.0,0.0,0.7685950413223142
compact_to_qwen,synthetic_route_pressure,0.01,1.0,1.25,2.9250299444397383,0.6768664334240715,2.9250299444397383,4.321428571428573,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.01,1.0,1.25,2.9250299444397383,0.6768664334240715,2.9250299444397383,1.0,fail_closed_defer_reject,True,True,True,0.23140495867768585,0.7685950413223142,0.0
compact_to_qwen,synthetic_route_pressure,0.01,1.0,1.5,3.5100359333276856,0.6768664334240715,3.5100359333276856,5.185714285714287,fail_open_budget_cap,True,True,False,1.0,0.0,0.8071625344352618
compact_to_qwen,synthetic_route_pressure,0.01,1.0,1.5,3.5100359333276856,0.6768664334240715,3.5100359333276856,5.185714285714287,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.01,1.0,1.5,3.5100359333276856,0.6768664334240715,3.5100359333276856,1.0,fail_closed_defer_reject,True,True,True,0.19283746556473824,0.8071625344352618,0.0
compact_to_qwen,synthetic_route_pressure,0.01,1.0,2.0,4.680047911103581,0.6768664334240715,4.680047911103581,6.9142857142857155,fail_open_budget_cap,True,True,False,1.0,0.0,0.8553719008264463
compact_to_qwen,synthetic_route_pressure,0.01,1.0,2.0,4.680047911103581,0.6768664334240715,4.680047911103581,6.9142857142857155,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.01,1.0,2.0,4.680047911103581,0.6768664334240715,4.680047911103581,1.0,fail_closed_defer_reject,True,True,True,0.14462809917355368,0.8553719008264463,0.0
compact_to_qwen,synthetic_route_pressure,0.05,1.0,0.5,1.1700119777758953,0.6768664334240715,1.1700119777758953,1.7285714285714289,fail_open_budget_cap,True,True,False,1.0,0.0,0.4214876033057853
compact_to_qwen,synthetic_route_pressure,0.05,1.0,0.5,1.1700119777758953,0.6768664334240715,1.1700119777758953,1.7285714285714289,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.05,1.0,0.5,1.1700119777758953,0.6768664334240715,1.1700119777758953,1.0,fail_closed_defer_reject,True,True,True,0.5785123966942147,0.4214876033057853,0.0
compact_to_qwen,synthetic_route_pressure,0.05,1.0,1.0,2.3400239555517905,0.6768664334240715,2.3400239555517905,3.4571428571428577,fail_open_budget_cap,True,True,False,1.0,0.0,0.7107438016528926
compact_to_qwen,synthetic_route_pressure,0.05,1.0,1.0,2.3400239555517905,0.6768664334240715,2.3400239555517905,3.4571428571428577,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.05,1.0,1.0,2.3400239555517905,0.6768664334240715,2.3400239555517905,1.0,fail_closed_defer_reject,True,True,True,0.28925619834710736,0.7107438016528926,0.0
compact_to_qwen,synthetic_route_pressure,0.05,1.0,1.25,2.9250299444397383,0.6768664334240715,2.9250299444397383,4.321428571428573,fail_open_budget_cap,True,True,False,1.0,0.0,0.7685950413223142
compact_to_qwen,synthetic_route_pressure,0.05,1.0,1.25,2.9250299444397383,0.6768664334240715,2.9250299444397383,4.321428571428573,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.05,1.0,1.25,2.9250299444397383,0.6768664334240715,2.9250299444397383,1.0,fail_closed_defer_reject,True,True,True,0.23140495867768585,0.7685950413223142,0.0
compact_to_qwen,synthetic_route_pressure,0.05,1.0,1.5,3.5100359333276856,0.6768664334240715,3.5100359333276856,5.185714285714287,fail_open_budget_cap,True,True,False,1.0,0.0,0.8071625344352618
compact_to_qwen,synthetic_route_pressure,0.05,1.0,1.5,3.5100359333276856,0.6768664334240715,3.5100359333276856,5.185714285714287,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.05,1.0,1.5,3.5100359333276856,0.6768664334240715,3.5100359333276856,1.0,fail_closed_defer_reject,True,True,True,0.19283746556473824,0.8071625344352618,0.0
compact_to_qwen,synthetic_route_pressure,0.05,1.0,2.0,4.680047911103581,0.6768664334240715,4.680047911103581,6.9142857142857155,fail_open_budget_cap,True,True,False,1.0,0.0,0.8553719008264463
compact_to_qwen,synthetic_route_pressure,0.05,1.0,2.0,4.680047911103581,0.6768664334240715,4.680047911103581,6.9142857142857155,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.05,1.0,2.0,4.680047911103581,0.6768664334240715,4.680047911103581,1.0,fail_closed_defer_reject,True,True,True,0.14462809917355368,0.8553719008264463,0.0
compact_to_qwen,synthetic_route_pressure,0.1,1.0,0.5,1.1700119777758953,0.6768664334240715,1.1700119777758953,1.7285714285714289,fail_open_budget_cap,True,True,False,1.0,0.0,0.4214876033057853
compact_to_qwen,synthetic_route_pressure,0.1,1.0,0.5,1.1700119777758953,0.6768664334240715,1.1700119777758953,1.7285714285714289,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.1,1.0,0.5,1.1700119777758953,0.6768664334240715,1.1700119777758953,1.0,fail_closed_defer_reject,True,True,True,0.5785123966942147,0.4214876033057853,0.0
compact_to_qwen,synthetic_route_pressure,0.1,1.0,1.0,2.3400239555517905,0.6768664334240715,2.3400239555517905,3.4571428571428577,fail_open_budget_cap,True,True,False,1.0,0.0,0.7107438016528926
compact_to_qwen,synthetic_route_pressure,0.1,1.0,1.0,2.3400239555517905,0.6768664334240715,2.3400239555517905,3.4571428571428577,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.1,1.0,1.0,2.3400239555517905,0.6768664334240715,2.3400239555517905,1.0,fail_closed_defer_reject,True,True,True,0.28925619834710736,0.7107438016528926,0.0
compact_to_qwen,synthetic_route_pressure,0.1,1.0,1.25,2.9250299444397383,0.6768664334240715,2.9250299444397383,4.321428571428573,fail_open_budget_cap,True,True,False,1.0,0.0,0.7685950413223142
compact_to_qwen,synthetic_route_pressure,0.1,1.0,1.25,2.9250299444397383,0.6768664334240715,2.9250299444397383,4.321428571428573,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.1,1.0,1.25,2.9250299444397383,0.6768664334240715,2.9250299444397383,1.0,fail_closed_defer_reject,True,True,True,0.23140495867768585,0.7685950413223142,0.0
compact_to_qwen,synthetic_route_pressure,0.1,1.0,1.5,3.5100359333276856,0.6768664334240715,3.5100359333276856,5.185714285714287,fail_open_budget_cap,True,True,False,1.0,0.0,0.8071625344352618
compact_to_qwen,synthetic_route_pressure,0.1,1.0,1.5,3.5100359333276856,0.6768664334240715,3.5100359333276856,5.185714285714287,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.1,1.0,1.5,3.5100359333276856,0.6768664334240715,3.5100359333276856,1.0,fail_closed_defer_reject,True,True,True,0.19283746556473824,0.8071625344352618,0.0
compact_to_qwen,synthetic_route_pressure,0.1,1.0,2.0,4.680047911103581,0.6768664334240715,4.680047911103581,6.9142857142857155,fail_open_budget_cap,True,True,False,1.0,0.0,0.8553719008264463
compact_to_qwen,synthetic_route_pressure,0.1,1.0,2.0,4.680047911103581,0.6768664334240715,4.680047911103581,6.9142857142857155,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.1,1.0,2.0,4.680047911103581,0.6768664334240715,4.680047911103581,1.0,fail_closed_defer_reject,True,True,True,0.14462809917355368,0.8553719008264463,0.0
compact_to_qwen,synthetic_route_pressure,0.25,1.0,0.5,1.1700119777758953,0.6768664334240715,1.1700119777758953,1.7285714285714289,fail_open_budget_cap,True,True,False,1.0,0.0,0.4214876033057853
compact_to_qwen,synthetic_route_pressure,0.25,1.0,0.5,1.1700119777758953,0.6768664334240715,1.1700119777758953,1.7285714285714289,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.25,1.0,0.5,1.1700119777758953,0.6768664334240715,1.1700119777758953,1.0,fail_closed_defer_reject,True,True,True,0.5785123966942147,0.4214876033057853,0.0
compact_to_qwen,synthetic_route_pressure,0.25,1.0,1.0,2.3400239555517905,0.6768664334240715,2.3400239555517905,3.4571428571428577,fail_open_budget_cap,True,True,False,1.0,0.0,0.7107438016528926
compact_to_qwen,synthetic_route_pressure,0.25,1.0,1.0,2.3400239555517905,0.6768664334240715,2.3400239555517905,3.4571428571428577,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.25,1.0,1.0,2.3400239555517905,0.6768664334240715,2.3400239555517905,1.0,fail_closed_defer_reject,True,True,True,0.28925619834710736,0.7107438016528926,0.0
compact_to_qwen,synthetic_route_pressure,0.25,1.0,1.25,2.9250299444397383,0.6768664334240715,2.9250299444397383,4.321428571428573,fail_open_budget_cap,True,True,False,1.0,0.0,0.7685950413223142
compact_to_qwen,synthetic_route_pressure,0.25,1.0,1.25,2.9250299444397383,0.6768664334240715,2.9250299444397383,4.321428571428573,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.25,1.0,1.25,2.9250299444397383,0.6768664334240715,2.9250299444397383,1.0,fail_closed_defer_reject,True,True,True,0.23140495867768585,0.7685950413223142,0.0
compact_to_qwen,synthetic_route_pressure,0.25,1.0,1.5,3.5100359333276856,0.6768664334240715,3.5100359333276856,5.185714285714287,fail_open_budget_cap,True,True,False,1.0,0.0,0.8071625344352618
compact_to_qwen,synthetic_route_pressure,0.25,1.0,1.5,3.5100359333276856,0.6768664334240715,3.5100359333276856,5.185714285714287,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.25,1.0,1.5,3.5100359333276856,0.6768664334240715,3.5100359333276856,1.0,fail_closed_defer_reject,True,True,True,0.19283746556473824,0.8071625344352618,0.0
compact_to_qwen,synthetic_route_pressure,0.25,1.0,2.0,4.680047911103581,0.6768664334240715,4.680047911103581,6.9142857142857155,fail_open_budget_cap,True,True,False,1.0,0.0,0.8553719008264463
compact_to_qwen,synthetic_route_pressure,0.25,1.0,2.0,4.680047911103581,0.6768664334240715,4.680047911103581,6.9142857142857155,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,synthetic_route_pressure,0.25,1.0,2.0,4.680047911103581,0.6768664334240715,4.680047911103581,1.0,fail_closed_defer_reject,True,True,True,0.14462809917355368,0.8553719008264463,0.0
compact_to_qwen,worst_case_all_escalate,,1.0,0.5,1.1700119777758953,0.6768664334240715,1.1700119777758953,1.7285714285714289,fail_open_budget_cap,True,True,False,1.0,0.0,0.4214876033057853
compact_to_qwen,worst_case_all_escalate,,1.0,0.5,1.1700119777758953,0.6768664334240715,1.1700119777758953,1.7285714285714289,fail_closed_no_admission,False,False,True,1.0,0.0,0.0
compact_to_qwen,worst_case_all_escalate,,1.0,0.5,1.1700119777758953,0.6768664334240715,1.1700119777758953,1.0,fail_closed_defer_reject,True,True,True,0.5785123966942147,0.4214876033057853,0.0
compact_to_qwen,worst_case_all_escalate,,1.0,1.0,2.3400239555517905,0.6768664334240715,2.3400239555517905,3.4571428571428577,fail_open_budget_cap,True,True,False,1.0,0.0,0.7107438016528926
