seed,outer_fold,policy,family,budget_fraction,budget_ms,status,calibration_rows,evaluation_rows,calibration_expected_total_cost_ms,evaluation_mean_total_cost_ms,evaluation_recall,evaluation_fpr,evaluation_acquisition_rate,mixture,error
1729,5,current_error_prediction,LogisticRegression,1.0,3746.425369410433,evaluated,1350.0,337.0,3746.4253694104327,3837.0053549851636,0.8448275862068966,0.03225806451612903,0.9940652818991098,"{""absolute_cost_budget_ms"": 3746.425369410433, ""calibration_expected_total_cost_ms"": 3746.4253694104327, ""calibration_lower_threshold_cost_ms"": 3747.615964994815, ""calibration_upper_threshold_cost_ms"": 3745.877065946667, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.025009203231947025, ""lower_threshold_probability"": 0.31531644367182166, ""policy_id"": ""development_oof::current_error_prediction::LogisticRegression::budget=1.00::seed=1729::outer_fold=5"", ""upper_acquisition_threshold"": 0.025501228377827943}",
1729,1,current_error_prediction,HistGradientBoostingClassifier,0.1,414.045939238779,evaluated,1349.0,338.0,414.045939238779,418.29505663017756,0.3448275862068966,0.04642857142857143,0.0650887573964497,"{""absolute_cost_budget_ms"": 414.045939238779, ""calibration_expected_total_cost_ms"": 414.045939238779, ""calibration_lower_threshold_cost_ms"": 415.8153590622684, ""calibration_upper_threshold_cost_ms"": 413.6694312979985, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.7154571396839237, ""lower_threshold_probability"": 0.17545229016997033, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.10::seed=1729::outer_fold=1"", ""upper_acquisition_threshold"": 0.715921729002363}",
1729,2,current_error_prediction,HistGradientBoostingClassifier,0.1,414.045939238779,evaluated,1349.0,338.0,414.04593923877894,407.17108638165683,0.288135593220339,0.043010752688172046,0.0650887573964497,"{""absolute_cost_budget_ms"": 414.045939238779, ""calibration_expected_total_cost_ms"": 414.04593923877894, ""calibration_lower_threshold_cost_ms"": 416.456608424759, ""calibration_upper_threshold_cost_ms"": 413.42118965826546, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.715921729002363, ""lower_threshold_probability"": 0.205819897870381, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.10::seed=1729::outer_fold=2"", ""upper_acquisition_threshold"": 0.7160364370769654}",
1729,3,current_error_prediction,HistGradientBoostingClassifier,0.1,414.045939238779,evaluated,1350.0,337.0,414.045939238779,382.254665727003,0.3448275862068966,0.02867383512544803,0.05637982195845697,"{""absolute_cost_budget_ms"": 414.045939238779, ""calibration_expected_total_cost_ms"": 414.045939238779, ""calibration_lower_threshold_cost_ms"": 414.77773858370364, ""calibration_upper_threshold_cost_ms"": 412.0444221214814, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.7160740337307379, ""lower_threshold_probability"": 0.732266879800056, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.10::seed=1729::outer_fold=3"", ""upper_acquisition_threshold"": 0.7160963041043521}",
1729,4,current_error_prediction,HistGradientBoostingClassifier,0.1,414.045939238779,evaluated,1350.0,337.0,414.045939238779,531.9749354272997,0.46551724137931033,0.05017921146953405,0.09495548961424333,"{""absolute_cost_budget_ms"": 414.045939238779, ""calibration_expected_total_cost_ms"": 414.045939238779, ""calibration_lower_threshold_cost_ms"": 415.3981573674074, ""calibration_upper_threshold_cost_ms"": 413.42408192222223, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.6898801496358906, ""lower_threshold_probability"": 0.315011930305651, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.10::seed=1729::outer_fold=4"", ""upper_acquisition_threshold"": 0.6940146128684948}",
1729,5,current_error_prediction,HistGradientBoostingClassifier,0.1,414.045939238779,evaluated,1350.0,337.0,414.045939238779,404.469108222552,0.3620689655172414,0.043010752688172046,0.06231454005934718,"{""absolute_cost_budget_ms"": 414.045939238779, ""calibration_expected_total_cost_ms"": 414.045939238779, ""calibration_lower_threshold_cost_ms"": 414.09105375925924, ""calibration_upper_threshold_cost_ms"": 409.2323555311111, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.7160364370769654, ""lower_threshold_probability"": 0.9907146897457273, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.10::seed=1729::outer_fold=5"", ""upper_acquisition_threshold"": 0.7160740337307379}",
1729,1,current_error_prediction,HistGradientBoostingClassifier,0.2,784.3103203689628,evaluated,1349.0,338.0,784.3103203689628,912.0535247721893,0.4482758620689655,0.03214285714285714,0.1834319526627219,"{""absolute_cost_budget_ms"": 784.3103203689628, ""calibration_expected_total_cost_ms"": 784.3103203689628, ""calibration_lower_threshold_cost_ms"": 784.5392813039288, ""calibration_upper_threshold_cost_ms"": 780.7879505085247, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.4886333186018604, ""lower_threshold_probability"": 0.9389654105560526, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.20::seed=1729::outer_fold=1"", ""upper_acquisition_threshold"": 0.4906905328701942}",
1729,2,current_error_prediction,HistGradientBoostingClassifier,0.2,784.3103203689628,evaluated,1349.0,338.0,784.310320368963,603.6507291508876,0.3559322033898305,0.017921146953405017,0.11538461538461539,"{""absolute_cost_budget_ms"": 784.3103203689628, ""calibration_expected_total_cost_ms"": 784.310320368963, ""calibration_lower_threshold_cost_ms"": 787.2763448480356, ""calibration_upper_threshold_cost_ms"": 784.0012626419572, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.5299625002787337, ""lower_threshold_probability"": 0.09436640290496118, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.20::seed=1729::outer_fold=2"", ""upper_acquisition_threshold"": 0.5307226897821031}",
1729,3,current_error_prediction,HistGradientBoostingClassifier,0.2,784.3103203689628,evaluated,1350.0,337.0,784.3103203689628,691.8551792255192,0.4482758620689655,0.03225806451612903,0.12759643916913946,"{""absolute_cost_budget_ms"": 784.3103203689628, ""calibration_expected_total_cost_ms"": 784.3103203689628, ""calibration_lower_threshold_cost_ms"": 784.7064671222222, ""calibration_upper_threshold_cost_ms"": 779.1786605992593, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.5218342656120515, ""lower_threshold_probability"": 0.9283356333812091, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.20::seed=1729::outer_fold=3"", ""upper_acquisition_threshold"": 0.5222181014667122}",
1729,4,current_error_prediction,HistGradientBoostingClassifier,0.2,784.3103203689628,evaluated,1350.0,337.0,784.3103203689627,951.0211732581603,0.5862068965517241,0.053763440860215055,0.18694362017804153,"{""absolute_cost_budget_ms"": 784.3103203689628, ""calibration_expected_total_cost_ms"": 784.3103203689627, ""calibration_lower_threshold_cost_ms"": 786.0543061044444, ""calibration_upper_threshold_cost_ms"": 783.4577134318519, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.47407241491909624, ""lower_threshold_probability"": 0.3283560591194645, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.20::seed=1729::outer_fold=4"", ""upper_acquisition_threshold"": 0.4764228077893465}",
1729,5,current_error_prediction,HistGradientBoostingClassifier,0.2,784.3103203689628,evaluated,1350.0,337.0,784.3103203689627,790.3038470000001,0.4827586206896552,0.03225806451612903,0.1513353115727003,"{""absolute_cost_budget_ms"": 784.3103203689628, ""calibration_expected_total_cost_ms"": 784.3103203689627, ""calibration_lower_threshold_cost_ms"": 784.7338463266666, ""calibration_upper_threshold_cost_ms"": 781.7342649511112, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.5064602036546445, ""lower_threshold_probability"": 0.8588049782028871, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.20::seed=1729::outer_fold=5"", ""upper_acquisition_threshold"": 0.5102368561393197}",
1729,1,current_error_prediction,HistGradientBoostingClassifier,0.3,1154.5747014991466,evaluated,1349.0,338.0,1154.5747014991466,1214.6076133550296,0.5517241379310345,0.017857142857142856,0.25443786982248523,"{""absolute_cost_budget_ms"": 1154.5747014991466, ""calibration_expected_total_cost_ms"": 1154.5747014991466, ""calibration_lower_threshold_cost_ms"": 1155.0602931141586, ""calibration_upper_threshold_cost_ms"": 1151.8358538005932, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.30028734124605316, ""lower_threshold_probability"": 0.8494027743151775, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.30::seed=1729::outer_fold=1"", ""upper_acquisition_threshold"": 0.30154887404490593}",
1729,2,current_error_prediction,HistGradientBoostingClassifier,0.3,1154.5747014991466,evaluated,1349.0,338.0,1154.5747014991466,920.1735094881657,0.5084745762711864,0.02867383512544803,0.19230769230769232,"{""absolute_cost_budget_ms"": 1154.5747014991466, ""calibration_expected_total_cost_ms"": 1154.5747014991466, ""calibration_lower_threshold_cost_ms"": 1156.409201478132, ""calibration_upper_threshold_cost_ms"": 1152.2467478243143, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.33311473483231135, ""lower_threshold_probability"": 0.5592743771926872, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.30::seed=1729::outer_fold=2"", ""upper_acquisition_threshold"": 0.3332454296942372}",
1729,3,current_error_prediction,HistGradientBoostingClassifier,0.3,1154.5747014991466,evaluated,1350.0,337.0,1154.5747014991466,1068.633283083086,0.6206896551724138,0.02867383512544803,0.2195845697329377,"{""absolute_cost_budget_ms"": 1154.5747014991466, ""calibration_expected_total_cost_ms"": 1154.5747014991466, ""calibration_lower_threshold_cost_ms"": 1154.9144538007408, ""calibration_upper_threshold_cost_ms"": 1152.5837449703704, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.3166829043704319, ""lower_threshold_probability"": 0.8542279081938274, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.30::seed=1729::outer_fold=3"", ""upper_acquisition_threshold"": 0.3175706263494138}",
1729,4,current_error_prediction,HistGradientBoostingClassifier,0.3,1154.5747014991466,evaluated,1350.0,337.0,1154.5747014991466,1334.1553603115726,0.7068965517241379,0.05017921146953405,0.27596439169139464,"{""absolute_cost_budget_ms"": 1154.5747014991466, ""calibration_expected_total_cost_ms"": 1154.5747014991466, ""calibration_lower_threshold_cost_ms"": 1160.4849080851855, ""calibration_upper_threshold_cost_ms"": 1152.6021612666668, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.28810395352786394, ""lower_threshold_probability"": 0.25023513730591673, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.30::seed=1729::outer_fold=4"", ""upper_acquisition_threshold"": 0.28983737127580367}",
1729,5,current_error_prediction,HistGradientBoostingClassifier,0.3,1154.5747014991466,evaluated,1350.0,337.0,1154.5747014991466,1286.8675976142433,0.603448275862069,0.017921146953405017,0.27299703264094954,"{""absolute_cost_budget_ms"": 1154.5747014991466, ""calibration_expected_total_cost_ms"": 1154.5747014991466, ""calibration_lower_threshold_cost_ms"": 1156.7645364925927, ""calibration_upper_threshold_cost_ms"": 1152.7330245222224, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.2958061543327521, ""lower_threshold_probability"": 0.4568204163747136, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.30::seed=1729::outer_fold=5"", ""upper_acquisition_threshold"": 0.2969518868503262}",
1729,1,current_error_prediction,HistGradientBoostingClassifier,0.5,1895.1034637595142,evaluated,1349.0,338.0,1895.103463759514,2114.3522052071007,0.8103448275862069,0.025,0.4881656804733728,"{""absolute_cost_budget_ms"": 1895.1034637595142, ""calibration_expected_total_cost_ms"": 1895.103463759514, ""calibration_lower_threshold_cost_ms"": 1896.1472361163824, ""calibration_upper_threshold_cost_ms"": 1893.7796700896959, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.09900371629033289, ""lower_threshold_probability"": 0.5591369596019272, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.50::seed=1729::outer_fold=1"", ""upper_acquisition_threshold"": 0.09927018760626771}",
1729,2,current_error_prediction,HistGradientBoostingClassifier,0.5,1895.1034637595142,evaluated,1349.0,338.0,1895.1034637595142,1638.2319391538463,0.6610169491525424,0.043010752688172046,0.3816568047337278,"{""absolute_cost_budget_ms"": 1895.1034637595142, ""calibration_expected_total_cost_ms"": 1895.1034637595142, ""calibration_lower_threshold_cost_ms"": 1895.7685521571534, ""calibration_upper_threshold_cost_ms"": 1891.8169656827283, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.10998873111789277, ""lower_threshold_probability"": 0.8316907900298446, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.50::seed=1729::outer_fold=2"", ""upper_acquisition_threshold"": 0.11036290915396418}",
1729,3,current_error_prediction,HistGradientBoostingClassifier,0.5,1895.1034637595142,evaluated,1350.0,337.0,1895.1034637595142,1576.0877034747775,0.7068965517241379,0.03225806451612903,0.34124629080118696,"{""absolute_cost_budget_ms"": 1895.1034637595142, ""calibration_expected_total_cost_ms"": 1895.1034637595142, ""calibration_lower_threshold_cost_ms"": 1896.2640499474073, ""calibration_upper_threshold_cost_ms"": 1893.9011161888886, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.11195206749213298, ""lower_threshold_probability"": 0.5088367654365721, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.50::seed=1729::outer_fold=3"", ""upper_acquisition_threshold"": 0.11208642643683706}",
1729,4,current_error_prediction,HistGradientBoostingClassifier,0.5,1895.1034637595142,evaluated,1350.0,337.0,1895.1034637595142,1989.4318937062314,0.8275862068965517,0.05017921146953405,0.44510385756676557,"{""absolute_cost_budget_ms"": 1895.1034637595142, ""calibration_expected_total_cost_ms"": 1895.1034637595142, ""calibration_lower_threshold_cost_ms"": 1897.6960717970367, ""calibration_upper_threshold_cost_ms"": 1894.7470773962962, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.1009231390341309, ""lower_threshold_probability"": 0.12085013221066729, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.50::seed=1729::outer_fold=4"", ""upper_acquisition_threshold"": 0.1017705273675236}",
1729,5,current_error_prediction,HistGradientBoostingClassifier,0.5,1895.1034637595142,evaluated,1350.0,337.0,1895.1034637595142,2131.6541393857565,0.7586206896551724,0.025089605734767026,0.4807121661721068,"{""absolute_cost_budget_ms"": 1895.1034637595142, ""calibration_expected_total_cost_ms"": 1895.1034637595142, ""calibration_lower_threshold_cost_ms"": 1897.1155589192592, ""calibration_upper_threshold_cost_ms"": 1894.3266190792592, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.09811141273312067, ""lower_threshold_probability"": 0.2785447965256038, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.50::seed=1729::outer_fold=5"", ""upper_acquisition_threshold"": 0.09844639478680482}",
1729,1,current_error_prediction,HistGradientBoostingClassifier,0.75,2820.764416584974,evaluated,1349.0,338.0,2820.764416584974,2929.3369269792897,0.8620689655172413,0.03214285714285714,0.7100591715976331,"{""absolute_cost_budget_ms"": 2820.764416584974, ""calibration_expected_total_cost_ms"": 2820.764416584974, ""calibration_lower_threshold_cost_ms"": 2821.0639730289104, ""calibration_upper_threshold_cost_ms"": 2817.519913193477, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.023439786255927665, ""lower_threshold_probability"": 0.9154764710963346, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.75::seed=1729::outer_fold=1"", ""upper_acquisition_threshold"": 0.023895742378865777}",
1729,2,current_error_prediction,HistGradientBoostingClassifier,0.75,2820.764416584974,evaluated,1349.0,338.0,2820.764416584974,2619.8193559585793,0.7627118644067796,0.05017921146953405,0.6420118343195266,"{""absolute_cost_budget_ms"": 2820.764416584974, ""calibration_expected_total_cost_ms"": 2820.764416584974, ""calibration_lower_threshold_cost_ms"": 2822.0126546449223, ""calibration_upper_threshold_cost_ms"": 2819.4977134425503, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.026816099737225863, ""lower_threshold_probability"": 0.5036710763769523, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.75::seed=1729::outer_fold=2"", ""upper_acquisition_threshold"": 0.026908897830061524}",
1729,3,current_error_prediction,HistGradientBoostingClassifier,0.75,2820.764416584974,evaluated,1350.0,337.0,2820.764416584974,2610.379241249258,0.8448275862068966,0.04659498207885305,0.6201780415430267,"{""absolute_cost_budget_ms"": 2820.764416584974, ""calibration_expected_total_cost_ms"": 2820.764416584974, ""calibration_lower_threshold_cost_ms"": 2821.7063358866667, ""calibration_upper_threshold_cost_ms"": 2819.579643223704, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.026908897830061524, ""lower_threshold_probability"": 0.5570966514829305, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.75::seed=1729::outer_fold=3"", ""upper_acquisition_threshold"": 0.027161642245473662}",
1729,4,current_error_prediction,HistGradientBoostingClassifier,0.75,2820.764416584974,evaluated,1350.0,337.0,2820.7644165849733,2924.590814979229,0.8793103448275862,0.04659498207885305,0.6824925816023739,"{""absolute_cost_budget_ms"": 2820.764416584974, ""calibration_expected_total_cost_ms"": 2820.7644165849733, ""calibration_lower_threshold_cost_ms"": 2822.3289453977773, ""calibration_upper_threshold_cost_ms"": 2820.352121313333, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.023439786255927665, ""lower_threshold_probability"": 0.2085644721172119, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.75::seed=1729::outer_fold=4"", ""upper_acquisition_threshold"": 0.02371361701332266}",
1729,5,current_error_prediction,HistGradientBoostingClassifier,0.75,2820.764416584974,evaluated,1350.0,337.0,2820.764416584974,2994.6088454599403,0.8275862068965517,0.03225806451612903,0.7181008902077152,"{""absolute_cost_budget_ms"": 2820.764416584974, ""calibration_expected_total_cost_ms"": 2820.764416584974, ""calibration_lower_threshold_cost_ms"": 2820.845922254815, ""calibration_upper_threshold_cost_ms"": 2818.698622123704, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.023200471834001528, ""lower_threshold_probability"": 0.9620427211546977, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=0.75::seed=1729::outer_fold=5"", ""upper_acquisition_threshold"": 0.023228116763425254}",
1729,1,current_error_prediction,HistGradientBoostingClassifier,1.0,3746.425369410433,evaluated,1349.0,338.0,3746.425369410433,3727.720058168639,0.8793103448275862,0.03214285714285714,0.9704142011834319,"{""absolute_cost_budget_ms"": 3746.425369410433, ""calibration_expected_total_cost_ms"": 3746.425369410433, ""calibration_lower_threshold_cost_ms"": 3746.7350390296515, ""calibration_upper_threshold_cost_ms"": 3744.9828264336547, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.0027305532179895636, ""lower_threshold_probability"": 0.8232693795685477, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=1.00::seed=1729::outer_fold=1"", ""upper_acquisition_threshold"": 0.0027340024988818934}",
1729,2,current_error_prediction,HistGradientBoostingClassifier,1.0,3746.425369410433,evaluated,1349.0,338.0,3746.425369410433,3660.6694661153842,0.7796610169491526,0.05734767025089606,0.9615384615384616,"{""absolute_cost_budget_ms"": 3746.425369410433, ""calibration_expected_total_cost_ms"": 3746.425369410433, ""calibration_lower_threshold_cost_ms"": 3747.6199130896957, ""calibration_upper_threshold_cost_ms"": 3746.0150269948103, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.003062695567553546, ""lower_threshold_probability"": 0.25568320202321915, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=1.00::seed=1729::outer_fold=2"", ""upper_acquisition_threshold"": 0.0030943995241709417}",
1729,3,current_error_prediction,HistGradientBoostingClassifier,1.0,3746.425369410433,evaluated,1350.0,337.0,3746.425369410433,3785.7126518694354,0.8620689655172413,0.053763440860215055,0.9851632047477745,"{""absolute_cost_budget_ms"": 3746.425369410433, ""calibration_expected_total_cost_ms"": 3746.425369410433, ""calibration_lower_threshold_cost_ms"": 3746.435894494073, ""calibration_upper_threshold_cost_ms"": 3744.324029216296, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.002552924214382879, ""lower_threshold_probability"": 0.9950162144570689, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=1.00::seed=1729::outer_fold=3"", ""upper_acquisition_threshold"": 0.0025642378758372673}",
1729,4,current_error_prediction,HistGradientBoostingClassifier,1.0,3746.425369410433,evaluated,1350.0,337.0,3746.425369410433,3769.0573624569734,0.896551724137931,0.04659498207885305,0.9554896142433235,"{""absolute_cost_budget_ms"": 3746.425369410433, ""calibration_expected_total_cost_ms"": 3746.425369410433, ""calibration_lower_threshold_cost_ms"": 3748.481682943703, ""calibration_upper_threshold_cost_ms"": 3745.767523345185, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.002552924214382879, ""lower_threshold_probability"": 0.24237560149642526, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=1.00::seed=1729::outer_fold=4"", ""upper_acquisition_threshold"": 0.002570017862802611}",
1729,5,current_error_prediction,HistGradientBoostingClassifier,1.0,3746.425369410433,evaluated,1350.0,337.0,3746.425369410433,3765.249722335312,0.8448275862068966,0.03225806451612903,0.9643916913946587,"{""absolute_cost_budget_ms"": 3746.425369410433, ""calibration_expected_total_cost_ms"": 3746.425369410433, ""calibration_lower_threshold_cost_ms"": 3746.718023138518, ""calibration_upper_threshold_cost_ms"": 3745.100220455555, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.002570017862802611, ""lower_threshold_probability"": 0.8191041891777737, ""policy_id"": ""development_oof::current_error_prediction::HistGradientBoostingClassifier::budget=1.00::seed=1729::outer_fold=5"", ""upper_acquisition_threshold"": 0.0026063579978193967}",
1729,1,current_error_prediction,RandomForestClassifier,0.1,414.045939238779,evaluated,1349.0,338.0,414.045939238779,445.87414625147926,0.29310344827586204,0.03214285714285714,0.06804733727810651,"{""absolute_cost_budget_ms"": 414.045939238779, ""calibration_expected_total_cost_ms"": 414.045939238779, ""calibration_lower_threshold_cost_ms"": 414.42428546034097, ""calibration_upper_threshold_cost_ms"": 410.9520862794663, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.7256055208690029, ""lower_threshold_probability"": 0.8910355651121772, ""policy_id"": ""development_oof::current_error_prediction::RandomForestClassifier::budget=0.10::seed=1729::outer_fold=1"", ""upper_acquisition_threshold"": 0.7256796127060374}",
1729,2,current_error_prediction,RandomForestClassifier,0.1,414.045939238779,evaluated,1349.0,338.0,414.045939238779,410.98982759763317,0.2033898305084746,0.025089605734767026,0.05917159763313609,"{""absolute_cost_budget_ms"": 414.045939238779, ""calibration_expected_total_cost_ms"": 414.045939238779, ""calibration_lower_threshold_cost_ms"": 415.9740099681245, ""calibration_upper_threshold_cost_ms"": 412.5777511445515, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.7269267446304972, ""lower_threshold_probability"": 0.43229570256453914, ""policy_id"": ""development_oof::current_error_prediction::RandomForestClassifier::budget=0.10::seed=1729::outer_fold=2"", ""upper_acquisition_threshold"": 0.7280063096758169}",
1729,3,current_error_prediction,RandomForestClassifier,0.1,414.045939238779,evaluated,1350.0,337.0,414.045939238779,492.88242797032643,0.3103448275862069,0.03225806451612903,0.07418397626112759,"{""absolute_cost_budget_ms"": 414.045939238779, ""calibration_expected_total_cost_ms"": 414.045939238779, ""calibration_lower_threshold_cost_ms"": 415.43585425629624, ""calibration_upper_threshold_cost_ms"": 411.8645002229629, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.7196753541965158, ""lower_threshold_probability"": 0.6108156725588064, ""policy_id"": ""development_oof::current_error_prediction::RandomForestClassifier::budget=0.10::seed=1729::outer_fold=3"", ""upper_acquisition_threshold"": 0.7211677874552882}",
1729,4,current_error_prediction,RandomForestClassifier,0.1,414.045939238779,evaluated,1350.0,337.0,414.04593923877906,303.9922354272997,0.29310344827586204,0.043010752688172046,0.03560830860534125,"{""absolute_cost_budget_ms"": 414.045939238779, ""calibration_expected_total_cost_ms"": 414.04593923877906, ""calibration_lower_threshold_cost_ms"": 417.071375682963, ""calibration_upper_threshold_cost_ms"": 412.6900251266666, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.7335198499662102, ""lower_threshold_probability"": 0.30947400685932674, ""policy_id"": ""development_oof::current_error_prediction::RandomForestClassifier::budget=0.10::seed=1729::outer_fold=4"", ""upper_acquisition_threshold"": 0.7359957605462881}",
1729,5,current_error_prediction,RandomForestClassifier,0.1,414.045939238779,evaluated,1350.0,337.0,414.04593923877894,373.8068669910979,0.22413793103448276,0.03942652329749104,0.04451038575667656,"{""absolute_cost_budget_ms"": 414.045939238779, ""calibration_expected_total_cost_ms"": 414.04593923877894, ""calibration_lower_threshold_cost_ms"": 415.80639040814816, ""calibration_upper_threshold_cost_ms"": 412.9870464977777, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.7310362033701476, ""lower_threshold_probability"": 0.37558126098285916, ""policy_id"": ""development_oof::current_error_prediction::RandomForestClassifier::budget=0.10::seed=1729::outer_fold=5"", ""upper_acquisition_threshold"": 0.7313460438018295}",
1729,1,current_error_prediction,RandomForestClassifier,0.2,784.3103203689628,evaluated,1349.0,338.0,784.3103203689628,835.2805556331361,0.39655172413793105,0.017857142857142856,0.15384615384615385,"{""absolute_cost_budget_ms"": 784.3103203689628, ""calibration_expected_total_cost_ms"": 784.3103203689628, ""calibration_lower_threshold_cost_ms"": 786.4383345018531, ""calibration_upper_threshold_cost_ms"": 783.5120049607117, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.6057732567681443, ""lower_threshold_probability"": 0.2728043431293672, ""policy_id"": ""development_oof::current_error_prediction::RandomForestClassifier::budget=0.20::seed=1729::outer_fold=1"", ""upper_acquisition_threshold"": 0.6058807691184408}",
1729,2,current_error_prediction,RandomForestClassifier,0.2,784.3103203689628,evaluated,1349.0,338.0,784.3103203689627,672.8779378934911,0.288135593220339,0.017921146953405017,0.11834319526627218,"{""absolute_cost_budget_ms"": 784.3103203689628, ""calibration_expected_total_cost_ms"": 784.3103203689627, ""calibration_lower_threshold_cost_ms"": 786.5062308376575, ""calibration_upper_threshold_cost_ms"": 782.7454811467753, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.6199819120066091, ""lower_threshold_probability"": 0.41609768019961607, ""policy_id"": ""development_oof::current_error_prediction::RandomForestClassifier::budget=0.20::seed=1729::outer_fold=2"", ""upper_acquisition_threshold"": 0.6207474039156128}",
1729,3,current_error_prediction,RandomForestClassifier,0.2,784.3103203689628,evaluated,1350.0,337.0,784.3103203689628,849.4541065281899,0.5344827586206896,0.02867383512544803,0.16023738872403562,"{""absolute_cost_budget_ms"": 784.3103203689628, ""calibration_expected_total_cost_ms"": 784.3103203689628, ""calibration_lower_threshold_cost_ms"": 785.434948311111, ""calibration_upper_threshold_cost_ms"": 782.9363756644444, ""hash_seed"": 1729, ""lower_acquisition_threshold"": 0.6039087497882015, ""lower_threshold_probability"": 0.5498918377864291, ""policy_id"": ""development_oof::current_error_prediction::RandomForestClassifier::budget=0.20::seed=1729::outer_fold=3"", ""upper_acquisition_threshold"": 0.6057732567681443}",
