setup_id,outer_fold,feature_family,train_n,eval_n,numeric_feature_n,embedding_used,pca_components,pca_explained_variance_ratio_sum,selected_candidate_id,selected_params_json,selected_inner_cv_mse,selected_inner_fold_mse_json,mse,mae,spearman,positive_value_average_precision,fit_and_predict_seconds
compact_after_rule,1,cheap_plus_embedding,1350,337,4,True,32,0.5026970533446828,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.010992078990954245,"[0.011485637734335894, 0.00826456615623109, 0.006387865318940859, 0.017808555255768493]",0.004006823197985793,0.02034940826864688,-0.025795908463375955,0.004651162790697674,15.6836337440036
compact_after_rule,1,all_features,1350,337,8,True,32,0.5027048996562853,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.011092864629135057,"[0.011479741209187204, 0.008432761762262266, 0.006807645335107015, 0.017630761919566876]",0.003906976414505794,0.01911902098174297,0.016823418563071277,0.007194244604316547,15.667531659004453
compact_after_rule,2,cheap_features,1350,337,4,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.018499523809650618,"[0.012965244748178808, 0.017860689405170542, 0.022936633466079877, 0.020253845463285864]",0.011274188255534388,0.024623879482328956,-0.09883898224978407,0.0035087719298245615,4.221186082999338
compact_after_rule,2,frozen_embedding,1350,337,0,True,32,0.5061533410907758,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.019917537315898487,"[0.016446090948422358, 0.01770250144074751, 0.021854210361531776, 0.023684220347440166]",0.01074657792658236,0.033217623649330986,-0.10571997779002804,0.0030581039755351682,14.295121989001927
compact_after_rule,2,runtime_metadata,1350,337,6,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.019821253483002427,"[0.016192872178607053, 0.018024930729564376, 0.02202094048834481, 0.023062367580175474]",0.010966305157437293,0.03617515900040673,0.057195422753377474,0.018867924528301886,4.945456647998071
compact_after_rule,2,cheap_plus_metadata,1350,337,8,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.01823049294527345,"[0.013448773217633096, 0.019579946243447947, 0.02199768822565879, 0.017905748861206976]",0.012282852007162566,0.03331778431555488,0.027957957890588143,0.003484320557491289,5.123961392004276
compact_after_rule,2,cheap_plus_embedding,1350,337,4,True,32,0.5064275432122471,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.019072012836371326,"[0.013786287345934638, 0.020244056533226796, 0.021863078960544284, 0.02040683527668042]",0.012762338661759283,0.033320008645549404,-0.08402750335641783,0.0030581039755351682,16.423308705001546
compact_after_rule,2,all_features,1350,337,8,True,32,0.506319894520082,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.0191093649713733,"[0.013562751436216245, 0.020751549874596844, 0.02176623388931831, 0.0203685105269996]",0.012226489906621986,0.03348708873333031,-0.1393995871718486,0.003134796238244514,15.443334440002218
compact_after_rule,3,cheap_features,1350,337,4,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.017203835905420434,"[0.01890353701026443, 0.012923134269055794, 0.028147369995786993, 0.00880378532819111]",0.0281440091825725,0.040647477225721255,0.0967144484491314,0.6782266183428973,4.355935788000352
compact_after_rule,3,frozen_embedding,1350,337,0,True,32,0.5050176250268514,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.017238983712403125,"[0.018706049686281943, 0.017019199063660142, 0.023735457962842224, 0.009471597453669975]",0.03303155429108746,0.053726990881087705,0.04407977070158807,0.08010394125780196,15.951356525001756
compact_after_rule,3,runtime_metadata,1350,337,6,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.01712959805825341,"[0.018270592160723517, 0.015191412014578758, 0.02490788876287065, 0.010122032574344901]",0.03342565795803266,0.05205134175865601,0.06668659319770176,0.05035985768877017,4.710525620997942
compact_after_rule,3,cheap_plus_metadata,1350,337,8,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.017090074440988888,"[0.018282140890124192, 0.012466804555779925, 0.028649879109369388, 0.008923633828511371]",0.028128944581571207,0.04337088023535154,0.1279377413131657,0.7469221835075494,4.700172307995672
compact_after_rule,3,cheap_plus_embedding,1350,337,4,True,32,0.5049060619953684,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.01773127969158543,"[0.017718535720970267, 0.015785233445390928, 0.02800104781220158, 0.009389865514336794]",0.0282721905955556,0.04977023528934235,0.13979169708146955,0.6949889258028793,15.315818054004922
compact_after_rule,3,all_features,1350,337,8,True,32,0.5050958826564611,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.017771264010754004,"[0.01807178536369766, 0.015874248842083143, 0.027732614636351575, 0.009375956542193616]",0.028031673894328434,0.04989668363130846,0.12028506163789329,0.7552562504101319,15.838824710001063
compact_after_rule,4,cheap_features,1349,338,4,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.024952998095684,"[0.03110963573191836, 0.025533286660688527, 0.02367923715676119, 0.019493612539418136]",0.036870235416007126,0.05737577558463518,0.09577739898464928,0.26060360385765047,4.35983602199849
compact_after_rule,4,frozen_embedding,1349,338,0,True,32,0.5033850208260691,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.02247824044463785,"[0.03163995472652662, 0.020081095531883895, 0.0195198130615739, 0.018680877174837206]",0.038432249376561714,0.06465940015392055,0.11207934020874744,0.03299449331874597,15.49663809499907
compact_after_rule,4,runtime_metadata,1349,338,6,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.023020458492976428,"[0.029735828743786264, 0.023357629448433875, 0.02133064767022549, 0.017662742384898504]",0.039560009767226206,0.0632521834756135,0.011096699127206377,0.19520802221326325,4.623123425000813
compact_after_rule,4,cheap_plus_metadata,1349,338,8,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.023782999067437634,"[0.02959294092033764, 0.025162802768732444, 0.02273984084908443, 0.017639507156576292]",0.036967969504399706,0.062484728361999683,0.06079678670933239,0.324122567687362,4.698334854001587
compact_after_rule,4,cheap_plus_embedding,1349,338,4,True,32,0.5033972073097527,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.022726656345899633,"[0.032175206771305594, 0.02074393738948948, 0.019339706338498693, 0.018657825181062626]",0.03604608382333127,0.06314600126848222,0.18924596944050404,0.288377589543479,15.819244359001459
