layer,factor_label_condition,factor_grouping_condition,measurement_label_condition,measurement_grouping_condition,seed,stack,policy_kind,target_key,target_rate,policy_source,outer_rows_source,n,positive_n,negative_n,tp,fn,fp,tn,recall,fpr,precision,row_fpr_upper95,negative_dependency_groups,failed_dependency_groups,dependency_group_event_rate,dependency_group_event_upper95,risk_gate_pass,train_n,selection_n,outer_n,training_label_column,training_group_column,acquisition_threshold,decision_threshold,selection_acquisition_rate,outer_acquisition_rate,selection_recall,selection_fpr
fixed_policy_measurement,audited,dependency_primary,audited,dependency_primary,3141,rule_to_compact,cheap_only,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,12,59,12,337,0.16901408450704225,0.034383954154727794,0.5,0.05511488840986523,347,12,0.0345821325648415,0.0554291043677078,False,,,,,,,,,,,
fixed_policy_measurement,audited,singleton_weak,audited,singleton_weak,3141,rule_to_compact,cheap_only,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,12,59,12,337,0.16901408450704225,0.034383954154727794,0.5,0.05511488840986523,349,12,0.034383954154727794,0.05511488840986523,False,,,,,,,,,,,
fixed_policy_measurement,original,dependency_primary,original,dependency_primary,3141,rule_to_compact,cheap_only,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,72,348,12,60,12,336,0.16666666666666666,0.034482758620689655,0.5,0.05527154987503182,346,12,0.03468208092485549,0.055587559544555715,False,,,,,,,,,,,
fixed_policy_measurement,original,singleton_weak,original,singleton_weak,3141,rule_to_compact,cheap_only,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,72,348,12,60,12,336,0.16666666666666666,0.034482758620689655,0.5,0.05527154987503182,348,12,0.034482758620689655,0.05527154987503182,False,,,,,,,,,,,
fixed_policy_measurement,audited,dependency_primary,audited,dependency_primary,3141,rule_to_compact,full_information,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,13,58,11,338,0.18309859154929578,0.03151862464183381,0.5416666666666666,0.05163164376229004,347,11,0.03170028818443804,0.05192610743152733,False,,,,,,,,,,,
fixed_policy_measurement,audited,singleton_weak,audited,singleton_weak,3141,rule_to_compact,full_information,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,13,58,11,338,0.18309859154929578,0.03151862464183381,0.5416666666666666,0.05163164376229004,349,11,0.03151862464183381,0.05163164376229004,False,,,,,,,,,,,
fixed_policy_measurement,original,dependency_primary,original,dependency_primary,3141,rule_to_compact,full_information,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,72,348,13,59,11,337,0.18055555555555555,0.031609195402298854,0.5416666666666666,0.05177845699600946,346,11,0.031791907514450865,0.05207460224965863,False,,,,,,,,,,,
fixed_policy_measurement,original,singleton_weak,original,singleton_weak,3141,rule_to_compact,full_information,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,72,348,13,59,11,337,0.18055555555555555,0.031609195402298854,0.5416666666666666,0.05177845699600946,348,11,0.031609195402298854,0.05177845699600946,False,,,,,,,,,,,
fixed_policy_measurement,audited,dependency_primary,audited,dependency_primary,3141,rule_to_compact,selective_deployable,0.10,0.1,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,13,58,12,337,0.18309859154929578,0.034383954154727794,0.52,0.05511488840986523,347,12,0.0345821325648415,0.0554291043677078,False,,,,,,,,,,,
fixed_policy_measurement,audited,singleton_weak,audited,singleton_weak,3141,rule_to_compact,selective_deployable,0.10,0.1,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,13,58,12,337,0.18309859154929578,0.034383954154727794,0.52,0.05511488840986523,349,12,0.034383954154727794,0.05511488840986523,False,,,,,,,,,,,
fixed_policy_measurement,original,dependency_primary,original,dependency_primary,3141,rule_to_compact,selective_deployable,0.10,0.1,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,72,348,13,59,12,336,0.18055555555555555,0.034482758620689655,0.52,0.05527154987503182,346,12,0.03468208092485549,0.055587559544555715,False,,,,,,,,,,,
fixed_policy_measurement,original,singleton_weak,original,singleton_weak,3141,rule_to_compact,selective_deployable,0.10,0.1,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,72,348,13,59,12,336,0.18055555555555555,0.034482758620689655,0.52,0.05527154987503182,348,12,0.034482758620689655,0.05527154987503182,False,,,,,,,,,,,
fixed_policy_measurement,audited,dependency_primary,audited,dependency_primary,3141,rule_to_compact,selective_deployable,0.25,0.25,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,13,58,12,337,0.18309859154929578,0.034383954154727794,0.52,0.05511488840986523,347,12,0.0345821325648415,0.0554291043677078,False,,,,,,,,,,,
fixed_policy_measurement,audited,singleton_weak,audited,singleton_weak,3141,rule_to_compact,selective_deployable,0.25,0.25,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,13,58,12,337,0.18309859154929578,0.034383954154727794,0.52,0.05511488840986523,349,12,0.034383954154727794,0.05511488840986523,False,,,,,,,,,,,
fixed_policy_measurement,original,dependency_primary,original,dependency_primary,3141,rule_to_compact,selective_deployable,0.25,0.25,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,72,348,13,59,12,336,0.18055555555555555,0.034482758620689655,0.52,0.05527154987503182,346,12,0.03468208092485549,0.055587559544555715,False,,,,,,,,,,,
fixed_policy_measurement,original,singleton_weak,original,singleton_weak,3141,rule_to_compact,selective_deployable,0.25,0.25,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,72,348,13,59,12,336,0.18055555555555555,0.034482758620689655,0.52,0.05527154987503182,348,12,0.034482758620689655,0.05527154987503182,False,,,,,,,,,,,
fixed_policy_measurement,audited,dependency_primary,audited,dependency_primary,3141,rule_to_compact,selective_deployable,0.50,0.5,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,13,58,11,338,0.18309859154929578,0.03151862464183381,0.5416666666666666,0.05163164376229004,347,11,0.03170028818443804,0.05192610743152733,False,,,,,,,,,,,
fixed_policy_measurement,audited,singleton_weak,audited,singleton_weak,3141,rule_to_compact,selective_deployable,0.50,0.5,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,13,58,11,338,0.18309859154929578,0.03151862464183381,0.5416666666666666,0.05163164376229004,349,11,0.03151862464183381,0.05163164376229004,False,,,,,,,,,,,
fixed_policy_measurement,original,dependency_primary,original,dependency_primary,3141,rule_to_compact,selective_deployable,0.50,0.5,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,72,348,13,59,11,337,0.18055555555555555,0.031609195402298854,0.5416666666666666,0.05177845699600946,346,11,0.031791907514450865,0.05207460224965863,False,,,,,,,,,,,
fixed_policy_measurement,original,singleton_weak,original,singleton_weak,3141,rule_to_compact,selective_deployable,0.50,0.5,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,72,348,13,59,11,337,0.18055555555555555,0.031609195402298854,0.5416666666666666,0.05177845699600946,348,11,0.031609195402298854,0.05177845699600946,False,,,,,,,,,,,
fixed_policy_measurement,audited,dependency_primary,audited,dependency_primary,5772,compact_to_qwen,cheap_only,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,11,60,15,334,0.15492957746478872,0.04297994269340974,0.4230769230769231,0.06541143768987555,347,15,0.043227665706051875,0.06578397786941731,False,,,,,,,,,,,
fixed_policy_measurement,audited,singleton_weak,audited,singleton_weak,5772,compact_to_qwen,cheap_only,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,11,60,15,334,0.15492957746478872,0.04297994269340974,0.4230769230769231,0.06541143768987555,349,15,0.04297994269340974,0.06541143768987555,False,,,,,,,,,,,
fixed_policy_measurement,original,dependency_primary,original,dependency_primary,5772,compact_to_qwen,cheap_only,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,11,60,15,334,0.15492957746478872,0.04297994269340974,0.4230769230769231,0.06541143768987555,347,15,0.043227665706051875,0.06578397786941731,False,,,,,,,,,,,
fixed_policy_measurement,original,singleton_weak,original,singleton_weak,5772,compact_to_qwen,cheap_only,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,11,60,15,334,0.15492957746478872,0.04297994269340974,0.4230769230769231,0.06541143768987555,349,15,0.04297994269340974,0.06541143768987555,False,,,,,,,,,,,
fixed_policy_measurement,audited,dependency_primary,audited,dependency_primary,5772,compact_to_qwen,full_information,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,63,8,11,338,0.8873239436619719,0.03151862464183381,0.8513513513513513,0.05163164376229004,347,11,0.03170028818443804,0.05192610743152733,False,,,,,,,,,,,
fixed_policy_measurement,audited,singleton_weak,audited,singleton_weak,5772,compact_to_qwen,full_information,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,63,8,11,338,0.8873239436619719,0.03151862464183381,0.8513513513513513,0.05163164376229004,349,11,0.03151862464183381,0.05163164376229004,False,,,,,,,,,,,
fixed_policy_measurement,original,dependency_primary,original,dependency_primary,5772,compact_to_qwen,full_information,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,62,9,12,337,0.8732394366197183,0.034383954154727794,0.8378378378378378,0.05511488840986523,347,12,0.0345821325648415,0.0554291043677078,False,,,,,,,,,,,
fixed_policy_measurement,original,singleton_weak,original,singleton_weak,5772,compact_to_qwen,full_information,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,62,9,12,337,0.8732394366197183,0.034383954154727794,0.8378378378378378,0.05511488840986523,349,12,0.034383954154727794,0.05511488840986523,False,,,,,,,,,,,
fixed_policy_measurement,audited,dependency_primary,audited,dependency_primary,5772,compact_to_qwen,selective_deployable,0.10,0.1,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,20,51,12,337,0.28169014084507044,0.034383954154727794,0.625,0.05511488840986523,347,12,0.0345821325648415,0.0554291043677078,False,,,,,,,,,,,
fixed_policy_measurement,audited,singleton_weak,audited,singleton_weak,5772,compact_to_qwen,selective_deployable,0.10,0.1,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,20,51,12,337,0.28169014084507044,0.034383954154727794,0.625,0.05511488840986523,349,12,0.034383954154727794,0.05511488840986523,False,,,,,,,,,,,
fixed_policy_measurement,original,dependency_primary,original,dependency_primary,5772,compact_to_qwen,selective_deployable,0.10,0.1,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,20,51,12,337,0.28169014084507044,0.034383954154727794,0.625,0.05511488840986523,347,12,0.0345821325648415,0.0554291043677078,False,,,,,,,,,,,
fixed_policy_measurement,original,singleton_weak,original,singleton_weak,5772,compact_to_qwen,selective_deployable,0.10,0.1,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,20,51,12,337,0.28169014084507044,0.034383954154727794,0.625,0.05511488840986523,349,12,0.034383954154727794,0.05511488840986523,False,,,,,,,,,,,
fixed_policy_measurement,audited,dependency_primary,audited,dependency_primary,5772,compact_to_qwen,selective_deployable,0.25,0.25,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,39,32,12,337,0.5492957746478874,0.034383954154727794,0.7647058823529411,0.05511488840986523,347,12,0.0345821325648415,0.0554291043677078,False,,,,,,,,,,,
fixed_policy_measurement,audited,singleton_weak,audited,singleton_weak,5772,compact_to_qwen,selective_deployable,0.25,0.25,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,39,32,12,337,0.5492957746478874,0.034383954154727794,0.7647058823529411,0.05511488840986523,349,12,0.034383954154727794,0.05511488840986523,False,,,,,,,,,,,
fixed_policy_measurement,original,dependency_primary,original,dependency_primary,5772,compact_to_qwen,selective_deployable,0.25,0.25,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,38,33,13,336,0.5352112676056338,0.03724928366762178,0.7450980392156863,0.05857079629240329,347,13,0.037463976945244955,0.05890459855125166,False,,,,,,,,,,,
fixed_policy_measurement,original,singleton_weak,original,singleton_weak,5772,compact_to_qwen,selective_deployable,0.25,0.25,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,38,33,13,336,0.5352112676056338,0.03724928366762178,0.7450980392156863,0.05857079629240329,349,13,0.03724928366762178,0.05857079629240329,False,,,,,,,,,,,
fixed_policy_measurement,audited,dependency_primary,audited,dependency_primary,5772,compact_to_qwen,selective_deployable,0.50,0.5,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,57,14,13,336,0.8028169014084507,0.03724928366762178,0.8142857142857143,0.05857079629240329,347,13,0.037463976945244955,0.05890459855125166,False,,,,,,,,,,,
fixed_policy_measurement,audited,singleton_weak,audited,singleton_weak,5772,compact_to_qwen,selective_deployable,0.50,0.5,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,57,14,13,336,0.8028169014084507,0.03724928366762178,0.8142857142857143,0.05857079629240329,349,13,0.03724928366762178,0.05857079629240329,False,,,,,,,,,,,
fixed_policy_measurement,original,dependency_primary,original,dependency_primary,5772,compact_to_qwen,selective_deployable,0.50,0.5,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,56,15,14,335,0.7887323943661971,0.04011461318051576,0.8,0.06200219374162649,347,14,0.040345821325648415,0.06235543281596552,False,,,,,,,,,,,
fixed_policy_measurement,original,singleton_weak,original,singleton_weak,5772,compact_to_qwen,selective_deployable,0.50,0.5,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,56,15,14,335,0.7887323943661971,0.04011461318051576,0.8,0.06200219374162649,349,14,0.04011461318051576,0.06200219374162649,False,,,,,,,,,,,
fixed_policy_measurement,audited,dependency_primary,audited,dependency_primary,5772,rule_compact_to_qwen,cheap_only,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,12,59,22,327,0.16901408450704225,0.06303724928366762,0.35294117647058826,0.08879245157053443,347,22,0.06340057636887608,0.08929709961567887,False,,,,,,,,,,,
fixed_policy_measurement,audited,singleton_weak,audited,singleton_weak,5772,rule_compact_to_qwen,cheap_only,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,12,59,22,327,0.16901408450704225,0.06303724928366762,0.35294117647058826,0.08879245157053443,349,22,0.06303724928366762,0.08879245157053443,False,,,,,,,,,,,
fixed_policy_measurement,original,dependency_primary,original,dependency_primary,5772,rule_compact_to_qwen,cheap_only,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,13,58,21,328,0.18309859154929578,0.06017191977077364,0.38235294117647056,0.08549556272192184,347,21,0.06051873198847262,0.08598160936447057,False,,,,,,,,,,,
fixed_policy_measurement,original,singleton_weak,original,singleton_weak,5772,rule_compact_to_qwen,cheap_only,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,13,58,21,328,0.18309859154929578,0.06017191977077364,0.38235294117647056,0.08549556272192184,349,21,0.06017191977077364,0.08549556272192184,False,,,,,,,,,,,
fixed_policy_measurement,audited,dependency_primary,audited,dependency_primary,5772,rule_compact_to_qwen,full_information,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,64,7,13,336,0.9014084507042254,0.03724928366762178,0.8311688311688312,0.05857079629240329,347,13,0.037463976945244955,0.05890459855125166,False,,,,,,,,,,,
fixed_policy_measurement,audited,singleton_weak,audited,singleton_weak,5772,rule_compact_to_qwen,full_information,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,64,7,13,336,0.9014084507042254,0.03724928366762178,0.8311688311688312,0.05857079629240329,349,13,0.03724928366762178,0.05857079629240329,False,,,,,,,,,,,
fixed_policy_measurement,original,dependency_primary,original,dependency_primary,5772,rule_compact_to_qwen,full_information,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,63,8,14,335,0.8873239436619719,0.04011461318051576,0.8181818181818182,0.06200219374162649,347,14,0.040345821325648415,0.06235543281596552,False,,,,,,,,,,,
fixed_policy_measurement,original,singleton_weak,original,singleton_weak,5772,rule_compact_to_qwen,full_information,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,63,8,14,335,0.8873239436619719,0.04011461318051576,0.8181818181818182,0.06200219374162649,349,14,0.04011461318051576,0.06200219374162649,False,,,,,,,,,,,
fixed_policy_measurement,audited,dependency_primary,audited,dependency_primary,5772,rule_compact_to_qwen,selective_deployable,0.10,0.1,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,22,49,16,333,0.30985915492957744,0.045845272206303724,0.5789473684210527,0.0688005183497085,347,16,0.04610951008645533,0.06919223556730196,False,,,,,,,,,,,
fixed_policy_measurement,audited,singleton_weak,audited,singleton_weak,5772,rule_compact_to_qwen,selective_deployable,0.10,0.1,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,22,49,16,333,0.30985915492957744,0.045845272206303724,0.5789473684210527,0.0688005183497085,349,16,0.045845272206303724,0.0688005183497085,False,,,,,,,,,,,
fixed_policy_measurement,original,dependency_primary,original,dependency_primary,5772,rule_compact_to_qwen,selective_deployable,0.10,0.1,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,22,49,16,333,0.30985915492957744,0.045845272206303724,0.5789473684210527,0.0688005183497085,347,16,0.04610951008645533,0.06919223556730196,False,,,,,,,,,,,
fixed_policy_measurement,original,singleton_weak,original,singleton_weak,5772,rule_compact_to_qwen,selective_deployable,0.10,0.1,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,22,49,16,333,0.30985915492957744,0.045845272206303724,0.5789473684210527,0.0688005183497085,349,16,0.045845272206303724,0.0688005183497085,False,,,,,,,,,,,
fixed_policy_measurement,audited,dependency_primary,audited,dependency_primary,5772,rule_compact_to_qwen,selective_deployable,0.25,0.25,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,39,32,14,335,0.5492957746478874,0.04011461318051576,0.7358490566037735,0.06200219374162649,347,14,0.040345821325648415,0.06235543281596552,False,,,,,,,,,,,
fixed_policy_measurement,audited,singleton_weak,audited,singleton_weak,5772,rule_compact_to_qwen,selective_deployable,0.25,0.25,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,39,32,14,335,0.5492957746478874,0.04011461318051576,0.7358490566037735,0.06200219374162649,349,14,0.04011461318051576,0.06200219374162649,False,,,,,,,,,,,
fixed_policy_measurement,original,dependency_primary,original,dependency_primary,5772,rule_compact_to_qwen,selective_deployable,0.25,0.25,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,39,32,14,335,0.5492957746478874,0.04011461318051576,0.7358490566037735,0.06200219374162649,347,14,0.040345821325648415,0.06235543281596552,False,,,,,,,,,,,
fixed_policy_measurement,original,singleton_weak,original,singleton_weak,5772,rule_compact_to_qwen,selective_deployable,0.25,0.25,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,39,32,14,335,0.5492957746478874,0.04011461318051576,0.7358490566037735,0.06200219374162649,349,14,0.04011461318051576,0.06200219374162649,False,,,,,,,,,,,
fixed_policy_measurement,audited,dependency_primary,audited,dependency_primary,5772,rule_compact_to_qwen,selective_deployable,0.50,0.5,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,54,17,13,336,0.7605633802816901,0.03724928366762178,0.8059701492537313,0.05857079629240329,347,13,0.037463976945244955,0.05890459855125166,False,,,,,,,,,,,
fixed_policy_measurement,audited,singleton_weak,audited,singleton_weak,5772,rule_compact_to_qwen,selective_deployable,0.50,0.5,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,54,17,13,336,0.7605633802816901,0.03724928366762178,0.8059701492537313,0.05857079629240329,349,13,0.03724928366762178,0.05857079629240329,False,,,,,,,,,,,
fixed_policy_measurement,original,dependency_primary,original,dependency_primary,5772,rule_compact_to_qwen,selective_deployable,0.50,0.5,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,53,18,14,335,0.7464788732394366,0.04011461318051576,0.7910447761194029,0.06200219374162649,347,14,0.040345821325648415,0.06235543281596552,False,,,,,,,,,,,
fixed_policy_measurement,original,singleton_weak,original,singleton_weak,5772,rule_compact_to_qwen,selective_deployable,0.50,0.5,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,53,18,14,335,0.7464788732394366,0.04011461318051576,0.7910447761194029,0.06200219374162649,349,14,0.04011461318051576,0.06200219374162649,False,,,,,,,,,,,
fixed_policy_measurement,audited,dependency_primary,audited,dependency_primary,5772,rule_to_compact,cheap_only,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,11,60,25,324,0.15492957746478872,0.07163323782234957,0.3055555555555556,0.09861396086651453,347,25,0.07204610951008646,0.09917397283798585,False,,,,,,,,,,,
fixed_policy_measurement,audited,singleton_weak,audited,singleton_weak,5772,rule_to_compact,cheap_only,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,11,60,25,324,0.15492957746478872,0.07163323782234957,0.3055555555555556,0.09861396086651453,349,25,0.07163323782234957,0.09861396086651453,False,,,,,,,,,,,
fixed_policy_measurement,original,dependency_primary,original,dependency_primary,5772,rule_to_compact,cheap_only,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,12,59,24,325,0.16901408450704225,0.06876790830945559,0.3333333333333333,0.09535098763963369,347,24,0.069164265129683,0.09589261444550476,False,,,,,,,,,,,
fixed_policy_measurement,original,singleton_weak,original,singleton_weak,5772,rule_to_compact,cheap_only,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,12,59,24,325,0.16901408450704225,0.06876790830945559,0.3333333333333333,0.09535098763963369,349,24,0.06876790830945559,0.09535098763963369,False,,,,,,,,,,,
fixed_policy_measurement,audited,dependency_primary,audited,dependency_primary,5772,rule_to_compact,full_information,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,12,59,22,327,0.16901408450704225,0.06303724928366762,0.35294117647058826,0.08879245157053443,347,22,0.06340057636887608,0.08929709961567887,False,,,,,,,,,,,
fixed_policy_measurement,audited,singleton_weak,audited,singleton_weak,5772,rule_to_compact,full_information,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,12,59,22,327,0.16901408450704225,0.06303724928366762,0.35294117647058826,0.08879245157053443,349,22,0.06303724928366762,0.08879245157053443,False,,,,,,,,,,,
fixed_policy_measurement,original,dependency_primary,original,dependency_primary,5772,rule_to_compact,full_information,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,13,58,21,328,0.18309859154929578,0.06017191977077364,0.38235294117647056,0.08549556272192184,347,21,0.06051873198847262,0.08598160936447057,False,,,,,,,,,,,
fixed_policy_measurement,original,singleton_weak,original,singleton_weak,5772,rule_to_compact,full_information,anchor,,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,13,58,21,328,0.18309859154929578,0.06017191977077364,0.38235294117647056,0.08549556272192184,349,21,0.06017191977077364,0.08549556272192184,False,,,,,,,,,,,
fixed_policy_measurement,audited,dependency_primary,audited,dependency_primary,5772,rule_to_compact,selective_deployable,0.10,0.1,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,11,60,24,325,0.15492957746478872,0.06876790830945559,0.3142857142857143,0.09535098763963369,347,24,0.069164265129683,0.09589261444550476,False,,,,,,,,,,,
fixed_policy_measurement,audited,singleton_weak,audited,singleton_weak,5772,rule_to_compact,selective_deployable,0.10,0.1,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,11,60,24,325,0.15492957746478872,0.06876790830945559,0.3142857142857143,0.09535098763963369,349,24,0.06876790830945559,0.09535098763963369,False,,,,,,,,,,,
fixed_policy_measurement,original,dependency_primary,original,dependency_primary,5772,rule_to_compact,selective_deployable,0.10,0.1,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,12,59,23,326,0.16901408450704225,0.0659025787965616,0.34285714285714286,0.0920773606800653,347,23,0.06628242074927954,0.09260053407755514,False,,,,,,,,,,,
fixed_policy_measurement,original,singleton_weak,original,singleton_weak,5772,rule_to_compact,selective_deployable,0.10,0.1,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,12,59,23,326,0.16901408450704225,0.0659025787965616,0.34285714285714286,0.0920773606800653,349,23,0.0659025787965616,0.0920773606800653,False,,,,,,,,,,,
fixed_policy_measurement,audited,dependency_primary,audited,dependency_primary,5772,rule_to_compact,selective_deployable,0.25,0.25,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,12,59,22,327,0.16901408450704225,0.06303724928366762,0.35294117647058826,0.08879245157053443,347,22,0.06340057636887608,0.08929709961567887,False,,,,,,,,,,,
fixed_policy_measurement,audited,singleton_weak,audited,singleton_weak,5772,rule_to_compact,selective_deployable,0.25,0.25,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,12,59,22,327,0.16901408450704225,0.06303724928366762,0.35294117647058826,0.08879245157053443,349,22,0.06303724928366762,0.08879245157053443,False,,,,,,,,,,,
fixed_policy_measurement,original,dependency_primary,original,dependency_primary,5772,rule_to_compact,selective_deployable,0.25,0.25,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,13,58,21,328,0.18309859154929578,0.06017191977077364,0.38235294117647056,0.08549556272192184,347,21,0.06051873198847262,0.08598160936447057,False,,,,,,,,,,,
fixed_policy_measurement,original,singleton_weak,original,singleton_weak,5772,rule_to_compact,selective_deployable,0.25,0.25,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,13,58,21,328,0.18309859154929578,0.06017191977077364,0.38235294117647056,0.08549556272192184,349,21,0.06017191977077364,0.08549556272192184,False,,,,,,,,,,,
fixed_policy_measurement,audited,dependency_primary,audited,dependency_primary,5772,rule_to_compact,selective_deployable,0.50,0.5,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,12,59,22,327,0.16901408450704225,0.06303724928366762,0.35294117647058826,0.08879245157053443,347,22,0.06340057636887608,0.08929709961567887,False,,,,,,,,,,,
fixed_policy_measurement,audited,singleton_weak,audited,singleton_weak,5772,rule_to_compact,selective_deployable,0.50,0.5,frozen_audited_dependency_primary_pilot_predictions,frozen_baseline_outer_holdout,420,71,349,12,59,22,327,0.16901408450704225,0.06303724928366762,0.35294117647058826,0.08879245157053443,349,22,0.06303724928366762,0.08879245157053443,False,,,,,,,,,,,
