fpr,tpr_recall,threshold
0.12,0.2638888888888889,0.012523721117759123
0.12142857142857143,0.2638888888888889,0.012453681294573471
0.12142857142857143,0.2708333333333333,0.012402147433022037
0.12571428571428572,0.2708333333333333,0.011870452435687184
0.12571428571428572,0.2777777777777778,0.011829892871901393
0.14142857142857143,0.2777777777777778,0.0111078230838757
0.14142857142857143,0.2847222222222222,0.01107301886077039
0.1442857142857143,0.2847222222222222,0.011001553706591949
0.1442857142857143,0.2916666666666667,0.01083895203191787
0.15,0.2916666666666667,0.010764000762719661
0.15,0.2986111111111111,0.010742991406004876
0.16142857142857142,0.2986111111111111,0.010247503087157384
0.16142857142857142,0.3125,0.010185952647589147
0.16428571428571428,0.3125,0.010160720208659768
0.16428571428571428,0.3333333333333333,0.010056149389129132
0.17,0.3333333333333333,0.009954717301297933
0.17,0.3402777777777778,0.009902654797770083
0.1742857142857143,0.3402777777777778,0.009869842033367604
0.1742857142857143,0.3472222222222222,0.009859620971838012
0.19285714285714287,0.3472222222222222,0.009648736857343465
0.19285714285714287,0.3541666666666667,0.009595809038728476
0.21,0.3541666666666667,0.00932527004624717
0.21,0.3611111111111111,0.00932129193097353
0.21714285714285714,0.3611111111111111,0.009216175705660135
0.21714285714285714,0.3680555555555556,0.009197468287311494
0.22,0.3680555555555556,0.00915412069298327
0.22,0.375,0.009141469636233523
0.23714285714285716,0.375,0.008972244133474305
0.23714285714285716,0.3819444444444444,0.008971992356237024
0.24142857142857144,0.3819444444444444,0.008884129201760516
0.24142857142857144,0.3958333333333333,0.008845973497955129
0.25142857142857145,0.3958333333333333,0.008740205579670146
0.25142857142857145,0.4027777777777778,0.008740093267988414
0.2571428571428571,0.4027777777777778,0.008642682747449726
0.2571428571428571,0.4097222222222222,0.008625540067441761
0.26142857142857145,0.4097222222222222,0.008572604827350006
0.26142857142857145,0.4166666666666667,0.0085707132529933
0.26285714285714284,0.4166666666666667,0.008560551708796993
0.26285714285714284,0.4305555555555556,0.008534835942555219
0.2642857142857143,0.4305555555555556,0.008524939068593085
0.2642857142857143,0.4375,0.008519621624145657
0.27285714285714285,0.4375,0.00848162712645717
0.27285714285714285,0.4722222222222222,0.00840290795895271
0.2814285714285714,0.4722222222222222,0.008368312905076891
0.2814285714285714,0.4791666666666667,0.008367344416910782
0.29,0.4791666666666667,0.008314926672028378
0.29,0.4861111111111111,0.008299585606437176
0.2985714285714286,0.4861111111111111,0.00825774623081088
0.2985714285714286,0.4930555555555556,0.008254200569353998
0.30142857142857143,0.4930555555555556,0.008207327511627227
0.30142857142857143,0.5,0.008194263209588826
0.30428571428571427,0.5,0.008179672906408086
0.30428571428571427,0.5069444444444444,0.008176005823770538
0.3157142857142857,0.5069444444444444,0.008094225631793961
0.3157142857142857,0.5208333333333334,0.008070693380432203
0.32142857142857145,0.5208333333333334,0.008019244793104008
0.32142857142857145,0.5277777777777778,0.008017292304430157
0.32571428571428573,0.5277777777777778,0.00798062383546494
0.32571428571428573,0.5347222222222222,0.007973031693836674
0.32857142857142857,0.5347222222222222,0.007959675189340487
0.32857142857142857,0.5416666666666666,0.007952141342684627
0.3414285714285714,0.5416666666666666,0.007835402386263013
0.3414285714285714,0.5486111111111112,0.007831897964933887
0.35428571428571426,0.5486111111111112,0.007777691265800968
0.35428571428571426,0.5555555555555556,0.007775168778607622
0.3557142857142857,0.5555555555555556,0.007771420117933303
0.3557142857142857,0.5694444444444444,0.0077488387760240585
0.36142857142857143,0.5694444444444444,0.0077352145162876695
0.36142857142857143,0.5763888888888888,0.007706779113505036
