monitor_id,split,median_latency_ms,mean_latency_ms,p95_latency_ms,min_latency_ms,max_latency_ms,nonmissing_latency_rows,normalized_median_cost_vs_rule
rule_filter_v1,policy_train,0.9711990000482729,1.2257643116110344,2.890307699971116,0.08460999993076257,12.553935999903842,844,1.0
koala_text_moderation,policy_train,3.3967218124999476,4.209493609854056,6.177221125000187,2.009657562496159,73.86411624999312,844,3.497451925229655
qwen3guard_gen_4b,policy_train,168.92534699991302,214.29671131041877,472.3015240500217,56.679485000131535,1466.0109120000016,844,173.93484444641797
