precision,recall,threshold
0.1935483870967742,0.875,0.006181626784382388
0.19384615384615383,0.875,0.0061836488312110305
0.1941448382126348,0.875,0.006187781458720565
0.19444444444444445,0.875,0.006192512868437916
0.1947449768160742,0.875,0.006196609407197684
0.19504643962848298,0.875,0.006199453942826949
0.19534883720930232,0.875,0.006204952776897699
0.1956521739130435,0.875,0.006205718877026811
0.19595645412130638,0.875,0.006210240564541891
0.19626168224299065,0.875,0.006212323234649375
0.19656786271450857,0.875,0.0062156422063708305
0.196875,0.875,0.006216162058990449
0.19718309859154928,0.875,0.0062215801735874265
0.1974921630094044,0.875,0.006222374475328252
0.1978021978021978,0.875,0.006229362596059218
0.19811320754716982,0.875,0.006232651881873608
0.1984251968503937,0.875,0.006235788372578099
0.19873817034700317,0.875,0.006241464929189533
0.1990521327014218,0.875,0.006241569557460025
0.19936708860759494,0.875,0.006242843781365082
0.19809825673534073,0.8680555555555556,0.006245363911148161
0.1984126984126984,0.8680555555555556,0.006245596712687984
0.1987281399046105,0.8680555555555556,0.00624689189135097
0.19904458598726116,0.8680555555555556,0.006251576676731929
0.19776714513556617,0.8611111111111112,0.006252749473787844
0.19808306709265175,0.8611111111111112,0.006252908729948103
0.1984,0.8611111111111112,0.006257434724830091
0.1987179487179487,0.8611111111111112,0.006260302849113941
0.19903691813804172,0.8611111111111112,0.006260304624447599
0.19935691318327975,0.8611111111111112,0.006263320508878678
0.1996779388083736,0.8611111111111112,0.006264998810365796
0.2,0.8611111111111112,0.006271247926633805
0.20032310177705978,0.8611111111111112,0.00627566032926552
0.20064724919093851,0.8611111111111112,0.0062769696523901075
0.20097244732576985,0.8611111111111112,0.006277203588979319
0.2012987012987013,0.8611111111111112,0.006285614043008536
0.2016260162601626,0.8611111111111112,0.006286385410930961
0.20195439739413681,0.8611111111111112,0.006293933460256085
0.20228384991843393,0.8611111111111112,0.006294529652222991
0.20261437908496732,0.8611111111111112,0.006295351166045293
0.20294599018003273,0.8611111111111112,0.006297612359048799
0.20327868852459016,0.8611111111111112,0.006298473716014996
0.20361247947454844,0.8611111111111112,0.006306747178314254
0.20394736842105263,0.8611111111111112,0.006310643337201327
0.2042833607907743,0.8611111111111112,0.006313183926977217
0.20462046204620463,0.8611111111111112,0.006317199731711298
0.2049586776859504,0.8611111111111112,0.006317842868156731
0.2052980132450331,0.8611111111111112,0.006325133785139769
0.20563847429519072,0.8611111111111112,0.006326988455839455
0.2059800664451827,0.8611111111111112,0.0063300522160716355
0.20632279534109818,0.8611111111111112,0.006334646401228383
0.20666666666666667,0.8611111111111112,0.006336860271403566
0.20701168614357263,0.8611111111111112,0.0063478691154159606
0.20735785953177258,0.8611111111111112,0.006349122588289902
0.20770519262981574,0.8611111111111112,0.006352446449454874
0.2080536912751678,0.8611111111111112,0.006354430050123483
0.20840336134453782,0.8611111111111112,0.006364867294905707
0.20875420875420875,0.8611111111111112,0.0063669510709587485
0.209106239460371,0.8611111111111112,0.0063671932148281485
0.20945945945945946,0.8611111111111112,0.006372007803292945
0.2098138747884941,0.8611111111111112,0.006373317533871159
0.21016949152542372,0.8611111111111112,0.0063740732439327985
