precision,recall,threshold
0.17061611374407584,1.0,0.03696925938129425
0.1708185053380783,1.0,0.037851158529520035
0.171021377672209,1.0,0.03809249773621559
0.17122473246135553,1.0,0.040330108255147934
0.17023809523809524,0.9930555555555556,0.04450046643614769
0.17044100119189512,0.9930555555555556,0.04484253376722336
0.17064439140811455,0.9930555555555556,0.04487638548016548
0.17084826762246116,0.9930555555555556,0.044995229691267014
0.17105263157894737,0.9930555555555556,0.04518541693687439
0.17125748502994012,0.9930555555555556,0.045356638729572296
0.17146282973621102,0.9930555555555556,0.046029120683670044
0.1716686674669868,0.9930555555555556,0.04669657722115517
0.171875,0.9930555555555556,0.04741906747221947
0.17208182912154033,0.9930555555555556,0.04748231917619705
0.172289156626506,0.9930555555555556,0.04899723455309868
0.17249698431845598,0.9930555555555556,0.050237443298101425
0.17270531400966183,0.9930555555555556,0.0512671060860157
0.17291414752116083,0.9930555555555556,0.05297507718205452
0.17312348668280872,0.9930555555555556,0.05311420559883118
0.17333333333333334,0.9930555555555556,0.05335652828216553
0.17354368932038836,0.9930555555555556,0.05395800247788429
0.17375455650060753,0.9930555555555556,0.05459894612431526
0.17274939172749393,0.9861111111111112,0.055469315499067307
0.17295980511571254,0.9861111111111112,0.05557685345411301
0.17317073170731706,0.9861111111111112,0.05575888603925705
0.17338217338217338,0.9861111111111112,0.05627491697669029
0.17359413202933985,0.9861111111111112,0.056375663727521896
0.17380660954712362,0.9861111111111112,0.05668265372514725
0.17401960784313725,0.9861111111111112,0.057134658098220825
0.17423312883435582,0.9861111111111112,0.057158470153808594
0.1732186732186732,0.9791666666666666,0.05780888348817825
0.17343173431734318,0.9791666666666666,0.05827486515045166
0.17364532019704434,0.9791666666666666,0.05878834053874016
0.17385943279901356,0.9791666666666666,0.05905674397945404
0.17407407407407408,0.9791666666666666,0.05908152833580971
0.17428924598269468,0.9791666666666666,0.05939795821905136
0.1745049504950495,0.9791666666666666,0.059431470930576324
0.17472118959107807,0.9791666666666666,0.05957484617829323
0.17493796526054592,0.9791666666666666,0.05963088572025299
0.17515527950310558,0.9791666666666666,0.059684377163648605
0.17537313432835822,0.9791666666666666,0.06060292571783066
0.17559153175591533,0.9791666666666666,0.06075344979763031
0.17581047381546136,0.9791666666666666,0.06191170960664749
0.1760299625468165,0.9791666666666666,0.06339217722415924
0.17625,0.9791666666666666,0.06378380209207535
0.17647058823529413,0.9791666666666666,0.0638011023402214
0.17669172932330826,0.9791666666666666,0.06393517553806305
0.17691342534504392,0.9791666666666666,0.06419341266155243
0.1771356783919598,0.9791666666666666,0.06449657678604126
0.17735849056603772,0.9791666666666666,0.06477850675582886
0.17758186397984888,0.9791666666666666,0.0652308315038681
0.17780580075662042,0.9791666666666666,0.06538818776607513
0.17803030303030304,0.9791666666666666,0.06542570143938065
0.17825537294563842,0.9791666666666666,0.06545928120613098
0.17848101265822786,0.9791666666666666,0.06560507416725159
0.17870722433460076,0.9791666666666666,0.06566313654184341
0.17893401015228427,0.9791666666666666,0.06585223972797394
0.17916137229987295,0.9791666666666666,0.0660003200173378
0.17938931297709923,0.9791666666666666,0.06615126132965088
0.17961783439490445,0.9791666666666666,0.06623631715774536
0.1798469387755102,0.9791666666666666,0.0664437785744667
0.18007662835249041,0.9791666666666666,0.06654577702283859
0.18030690537084398,0.9791666666666666,0.06694057583808899
0.18053777208706787,0.9791666666666666,0.06713196635246277
0.18076923076923077,0.9791666666666666,0.0674462616443634
0.1810012836970475,0.9791666666666666,0.06779259443283081
0.18123393316195371,0.9791666666666666,0.06788337230682373
0.18146718146718147,0.9791666666666666,0.06793969869613647
0.18170103092783504,0.9791666666666666,0.06865928322076797
0.18193548387096775,0.9791666666666666,0.06869830936193466
0.1821705426356589,0.9791666666666666,0.06883087009191513
0.18240620957309184,0.9791666666666666,0.06885311752557755
0.18264248704663213,0.9791666666666666,0.0694066658616066
0.1828793774319066,0.9791666666666666,0.06985486298799515
0.18311688311688312,0.9791666666666666,0.0700199156999588
0.18335500650195058,0.9791666666666666,0.0704025998711586
0.18359375,0.9791666666666666,0.07114984840154648
0.18383311603650587,0.9791666666666666,0.07146138697862625
0.18407310704960836,0.9791666666666666,0.07231345027685165
0.1843137254901961,0.9791666666666666,0.07244732230901718
0.18455497382198952,0.9791666666666666,0.07245056331157684
0.18479685452162517,0.9791666666666666,0.07253599166870117
0.18503937007874016,0.9791666666666666,0.07270661741495132
0.18528252299605782,0.9791666666666666,0.07301585376262665
0.18552631578947368,0.9791666666666666,0.07341694831848145
0.1857707509881423,0.9791666666666666,0.0736115425825119
0.18601583113456466,0.9791666666666666,0.0737106204032898
0.18626155878467635,0.9791666666666666,0.07427704334259033
0.1865079365079365,0.9791666666666666,0.07437726110219955
0.18675496688741722,0.9791666666666666,0.07444655895233154
0.1870026525198939,0.9791666666666666,0.07445917278528214
0.18725099601593626,0.9791666666666666,0.07459578663110733
0.1875,0.9791666666666666,0.07466502487659454
0.1877496671105193,0.9791666666666666,0.07467714697122574
0.188,0.9791666666666666,0.07482186704874039
0.1882510013351135,0.9791666666666666,0.07496745884418488
0.18850267379679145,0.9791666666666666,0.07509716600179672
0.18875502008032127,0.9791666666666666,0.07537412643432617
0.18900804289544235,0.9791666666666666,0.07572267204523087
0.18926174496644296,0.9791666666666666,0.07583080977201462
0.18951612903225806,0.9791666666666666,0.07618621736764908
0.18977119784656796,0.9791666666666666,0.07640215009450912
0.19002695417789758,0.9791666666666666,0.07643548399209976
0.1902834008097166,0.9791666666666666,0.07658780366182327
0.19054054054054054,0.9791666666666666,0.07680194079875946
0.19079837618403248,0.9791666666666666,0.07680445164442062
0.1910569105691057,0.9791666666666666,0.07701405882835388
0.19131614654002713,0.9791666666666666,0.07717055082321167
0.19157608695652173,0.9791666666666666,0.07768484950065613
0.19183673469387755,0.9791666666666666,0.07773196697235107
0.19209809264305178,0.9791666666666666,0.07787906378507614
0.19236016371077763,0.9791666666666666,0.07806327193975449
0.19262295081967212,0.9791666666666666,0.0782032310962677
0.19288645690834474,0.9791666666666666,0.0783015638589859
0.19315068493150686,0.9791666666666666,0.07854579389095306
0.1934156378600823,0.9791666666666666,0.0790555477142334
0.1936813186813187,0.9791666666666666,0.0792103186249733
0.1939477303988996,0.9791666666666666,0.07948599010705948
0.19421487603305784,0.9791666666666666,0.07967391610145569
0.19448275862068964,0.9791666666666666,0.07980883121490479
0.19475138121546962,0.9791666666666666,0.08011449128389359
0.19363762102351315,0.9722222222222222,0.0801704153418541
0.19390581717451524,0.9722222222222222,0.08023762702941895
0.1941747572815534,0.9722222222222222,0.08065363764762878
0.19444444444444445,0.9722222222222222,0.08078113198280334
0.19471488178025034,0.9722222222222222,0.08097046613693237
0.19498607242339833,0.9722222222222222,0.08120115846395493
0.19525801952580196,0.9722222222222222,0.08142374455928802
0.19553072625698323,0.9722222222222222,0.08151223510503769
0.1958041958041958,0.9722222222222222,0.08151399344205856
0.19607843137254902,0.9722222222222222,0.08231359720230103
0.19635343618513323,0.9722222222222222,0.08234042674303055
0.19662921348314608,0.9722222222222222,0.08237791061401367
0.19690576652601968,0.9722222222222222,0.08240357786417007
0.19718309859154928,0.9722222222222222,0.08240466564893723
0.19746121297602257,0.9722222222222222,0.082609623670578
0.1977401129943503,0.9722222222222222,0.0829242467880249
0.19801980198019803,0.9722222222222222,0.08319388329982758
0.19830028328611898,0.9722222222222222,0.08324405550956726
0.19858156028368795,0.9722222222222222,0.08332514762878418
0.19886363636363635,0.9722222222222222,0.08352147787809372
0.19914651493598862,0.9722222222222222,0.08352939039468765
0.19943019943019943,0.9722222222222222,0.08356155455112457
0.19971469329529243,0.9722222222222222,0.08364342898130417
0.2,0.9722222222222222,0.08373622596263885
0.20028612303290416,0.9722222222222222,0.08378426730632782
0.20057306590257878,0.9722222222222222,0.08390175551176071
0.20086083213773315,0.9722222222222222,0.08390738815069199
0.20114942528735633,0.9722222222222222,0.08391124755144119
0.2,0.9652777777777778,0.08399821072816849
0.20028818443804033,0.9652777777777778,0.08445368707180023
0.20057720057720058,0.9652777777777778,0.08456218987703323
