label_condition,label_column,grouping_condition,group_column,seed,stack,policy_kind,target_rate,deployable,acquisition_threshold,decision_threshold,selection_acquisition_rate,holdout_acquisition_rate,selection_n,selection_recall,selection_fpr,holdout_n,holdout_positive_n,holdout_negative_n,holdout_tp,holdout_fn,holdout_fp,holdout_tn,holdout_recall,holdout_fpr,holdout_precision,holdout_intercept_rate,holdout_row_fpr_upper95,holdout_negative_dependency_groups,holdout_failed_dependency_groups,holdout_dependency_group_event_rate,holdout_dependency_group_event_upper95,primary_risk_gate_pass
audited,y,singleton_weak,example_id,3141,compact_to_qwen,cheap_only,,True,,0.17155983908166522,0.0,0.0,422,0.0821917808219178,0.04011461318051576,422,73,349,11,62,12,337,0.1506849315068493,0.034383954154727794,0.4782608695652174,0.054502369668246446,0.05511488840986523,347,12,0.0345821325648415,0.0554291043677078,False
audited,y,singleton_weak,example_id,3141,compact_to_qwen,full_information,,True,,0.28010920399983996,1.0,1.0,422,0.8493150684931506,0.04297994269340974,422,73,349,64,9,13,336,0.8767123287671232,0.03724928366762178,0.8311688311688312,0.18246445497630331,0.05857079629240329,347,12,0.0345821325648415,0.0554291043677078,False
audited,y,singleton_weak,example_id,3141,compact_to_qwen,selective_deployable,0.1,True,0.3303103853419459,0.16930034738151303,0.1018957345971564,0.08293838862559241,422,0.3150684931506849,0.04011461318051576,422,73,349,19,54,13,336,0.2602739726027397,0.03724928366762178,0.59375,0.07582938388625593,0.05857079629240329,347,13,0.037463976945244955,0.05890459855125166,False
audited,y,singleton_weak,example_id,3141,compact_to_qwen,offline_ranked_diagnostic,0.1,False,,0.16930034738151303,0.1018957345971564,0.1018957345971564,422,0.3150684931506849,0.04011461318051576,422,73,349,19,54,8,341,0.2602739726027397,0.022922636103151862,0.7037037037037037,0.06398104265402843,0.04097911629748258,347,8,0.023054755043227664,0.041213101177030344,True
audited,y,singleton_weak,example_id,3141,compact_to_qwen,selective_deployable,0.25,True,0.3310786059639919,0.16889604209375172,0.25118483412322273,0.2132701421800948,422,0.4794520547945205,0.04011461318051576,422,73,349,26,47,14,335,0.3561643835616438,0.04011461318051576,0.65,0.0947867298578199,0.06200219374162649,347,14,0.040345821325648415,0.06235543281596552,False
audited,y,singleton_weak,example_id,3141,compact_to_qwen,offline_ranked_diagnostic,0.25,False,,0.16889604209375172,0.25118483412322273,0.25118483412322273,422,0.4794520547945205,0.04011461318051576,422,73,349,28,45,10,339,0.3835616438356164,0.02865329512893983,0.7368421052631579,0.09004739336492891,0.04811762364973175,347,10,0.02881844380403458,0.048392148986166235,True
audited,y,singleton_weak,example_id,3141,compact_to_qwen,selective_deployable,0.5,True,0.3313601839081609,0.16863660733677077,0.5,0.45023696682464454,422,0.7123287671232876,0.04871060171919771,422,73,349,41,32,13,336,0.5616438356164384,0.03724928366762178,0.7592592592592593,0.12796208530805686,0.05857079629240329,347,13,0.037463976945244955,0.05890459855125166,False
audited,y,singleton_weak,example_id,3141,compact_to_qwen,offline_ranked_diagnostic,0.5,False,,0.16863660733677077,0.5,0.5,422,0.7123287671232876,0.04871060171919771,422,73,349,47,26,12,337,0.6438356164383562,0.034383954154727794,0.7966101694915254,0.13981042654028436,0.05511488840986523,347,12,0.0345821325648415,0.0554291043677078,False
audited,y,singleton_weak,example_id,3141,rule_compact_to_qwen,cheap_only,,True,,0.3877646364158624,0.0,0.0,422,0.2054794520547945,0.04871060171919771,422,73,349,8,65,18,331,0.1095890410958904,0.05157593123209169,0.3076923076923077,0.061611374407582936,0.07552475092839267,347,18,0.05187319884726225,0.07595448844757033,False
audited,y,singleton_weak,example_id,3141,rule_compact_to_qwen,full_information,,True,,0.2352150653247566,1.0,1.0,422,0.8767123287671232,0.045845272206303724,422,73,349,64,9,13,336,0.8767123287671232,0.03724928366762178,0.8311688311688312,0.18246445497630331,0.05857079629240329,347,12,0.0345821325648415,0.0554291043677078,False
audited,y,singleton_weak,example_id,3141,rule_compact_to_qwen,selective_deployable,0.1,True,0.15752345768438397,0.25610000011492,0.1018957345971564,0.0947867298578199,422,0.3561643835616438,0.045845272206303724,422,73,349,18,55,25,324,0.2465753424657534,0.07163323782234957,0.4186046511627907,0.1018957345971564,0.09861396086651453,347,25,0.07204610951008646,0.09917397283798585,False
audited,y,singleton_weak,example_id,3141,rule_compact_to_qwen,offline_ranked_diagnostic,0.1,False,,0.25610000011492,0.1018957345971564,0.1018957345971564,422,0.3561643835616438,0.045845272206303724,422,73,349,17,56,24,325,0.2328767123287671,0.06876790830945559,0.4146341463414634,0.0971563981042654,0.09535098763963369,347,24,0.069164265129683,0.09589261444550476,False
audited,y,singleton_weak,example_id,3141,rule_compact_to_qwen,selective_deployable,0.25,True,0.3067457833081227,0.1813995870975186,0.25118483412322273,0.23696682464454977,422,0.4794520547945205,0.03151862464183381,422,73,349,27,46,10,339,0.3698630136986301,0.02865329512893983,0.7297297297297297,0.08767772511848342,0.04811762364973175,347,10,0.02881844380403458,0.048392148986166235,True
audited,y,singleton_weak,example_id,3141,rule_compact_to_qwen,offline_ranked_diagnostic,0.25,False,,0.1813995870975186,0.25118483412322273,0.25118483412322273,422,0.4794520547945205,0.03151862464183381,422,73,349,27,46,5,344,0.3698630136986301,0.014326647564469915,0.84375,0.07582938388625593,0.029885886041099187,347,5,0.01440922190201729,0.03005676556796143,True
audited,y,singleton_weak,example_id,3141,rule_compact_to_qwen,selective_deployable,0.5,True,0.3978727068367693,0.1220070882142306,0.5,0.4597156398104265,422,0.6575342465753424,0.04011461318051576,422,73,349,46,27,12,337,0.6301369863013698,0.034383954154727794,0.7931034482758621,0.13744075829383887,0.05511488840986523,347,12,0.0345821325648415,0.0554291043677078,False
audited,y,singleton_weak,example_id,3141,rule_compact_to_qwen,offline_ranked_diagnostic,0.5,False,,0.1220070882142306,0.5,0.5,422,0.6575342465753424,0.04011461318051576,422,73,349,49,24,15,334,0.6712328767123288,0.04297994269340974,0.765625,0.15165876777251186,0.06541143768987555,347,15,0.043227665706051875,0.06578397786941731,False
audited,y,singleton_weak,example_id,5772,rule_to_compact,cheap_only,,True,,0.37408477308184584,0.0,0.0,422,0.1643835616438356,0.04011461318051576,422,73,349,15,58,12,337,0.2054794520547945,0.034383954154727794,0.5555555555555556,0.06398104265402843,0.05511488840986523,346,12,0.03468208092485549,0.055587559544555715,False
audited,y,singleton_weak,example_id,5772,rule_to_compact,full_information,,True,,0.36389334702319076,1.0,1.0,422,0.1643835616438356,0.04871060171919771,422,73,349,15,58,13,336,0.2054794520547945,0.03724928366762178,0.5357142857142857,0.06635071090047394,0.05857079629240329,346,13,0.03757225433526012,0.059072930335105876,False
audited,y,singleton_weak,example_id,5772,rule_to_compact,selective_deployable,0.1,True,0.20458578398591476,0.36389334702319076,0.1018957345971564,0.1018957345971564,422,0.1643835616438356,0.04297994269340974,422,73,349,15,58,12,337,0.2054794520547945,0.034383954154727794,0.5555555555555556,0.06398104265402843,0.05511488840986523,346,12,0.03468208092485549,0.055587559544555715,False
audited,y,singleton_weak,example_id,5772,rule_to_compact,offline_ranked_diagnostic,0.1,False,,0.36389334702319076,0.1018957345971564,0.1018957345971564,422,0.1643835616438356,0.04297994269340974,422,73,349,15,58,12,337,0.2054794520547945,0.034383954154727794,0.5555555555555556,0.06398104265402843,0.05511488840986523,346,12,0.03468208092485549,0.055587559544555715,False
audited,y,singleton_weak,example_id,5772,rule_to_compact,selective_deployable,0.25,True,0.3131602313894811,0.36389334702319076,0.25355450236966826,0.23222748815165878,422,0.1643835616438356,0.04297994269340974,422,73,349,15,58,12,337,0.2054794520547945,0.034383954154727794,0.5555555555555556,0.06398104265402843,0.05511488840986523,346,12,0.03468208092485549,0.055587559544555715,False
audited,y,singleton_weak,example_id,5772,rule_to_compact,offline_ranked_diagnostic,0.25,False,,0.36389334702319076,0.25118483412322273,0.25118483412322273,422,0.1643835616438356,0.04297994269340974,422,73,349,15,58,12,337,0.2054794520547945,0.034383954154727794,0.5555555555555556,0.06398104265402843,0.05511488840986523,346,12,0.03468208092485549,0.055587559544555715,False
audited,y,singleton_weak,example_id,5772,rule_to_compact,selective_deployable,0.5,True,0.38518773933221134,0.36389334702319076,1.0,1.0,422,0.1643835616438356,0.04871060171919771,422,73,349,15,58,13,336,0.2054794520547945,0.03724928366762178,0.5357142857142857,0.06635071090047394,0.05857079629240329,346,13,0.03757225433526012,0.059072930335105876,False
audited,y,singleton_weak,example_id,5772,rule_to_compact,offline_ranked_diagnostic,0.5,False,,0.36389334702319076,0.5,0.5,422,0.1643835616438356,0.04871060171919771,422,73,349,15,58,13,336,0.2054794520547945,0.03724928366762178,0.5357142857142857,0.06635071090047394,0.05857079629240329,346,13,0.03757225433526012,0.059072930335105876,False
audited,y,singleton_weak,example_id,5772,compact_to_qwen,cheap_only,,True,,0.16716056376223198,0.0,0.0,422,0.2465753424657534,0.04297994269340974,422,73,349,6,67,30,319,0.0821917808219178,0.08595988538681948,0.16666666666666666,0.08530805687203792,0.11478722277063949,346,30,0.08670520231213873,0.1157665307824958,False
audited,y,singleton_weak,example_id,5772,compact_to_qwen,full_information,,True,,0.27446034840868794,1.0,1.0,422,0.8904109589041096,0.04871060171919771,422,73,349,64,9,16,333,0.8767123287671232,0.045845272206303724,0.8,0.1895734597156398,0.0688005183497085,346,16,0.046242774566473986,0.06938977131925557,False
audited,y,singleton_weak,example_id,5772,compact_to_qwen,selective_deployable,0.1,True,0.3337545793907801,0.1656988632200174,0.1018957345971564,0.12559241706161137,422,0.2876712328767123,0.045845272206303724,422,73,349,20,53,16,333,0.273972602739726,0.045845272206303724,0.5555555555555556,0.08530805687203792,0.0688005183497085,346,16,0.046242774566473986,0.06938977131925557,False
audited,y,singleton_weak,example_id,5772,compact_to_qwen,offline_ranked_diagnostic,0.1,False,,0.1656988632200174,0.1018957345971564,0.1018957345971564,422,0.2876712328767123,0.045845272206303724,422,73,349,20,53,22,327,0.273972602739726,0.06303724928366762,0.47619047619047616,0.0995260663507109,0.08879245157053443,346,22,0.06358381502890173,0.08955158024348812,False
audited,y,singleton_weak,example_id,5772,compact_to_qwen,selective_deployable,0.25,True,0.3349471294594526,0.16503046667384155,0.25118483412322273,0.28199052132701424,422,0.410958904109589,0.04297994269340974,422,73,349,29,44,14,335,0.3972602739726027,0.04011461318051576,0.6744186046511628,0.1018957345971564,0.06200219374162649,346,14,0.04046242774566474,0.06253356577852343,False
audited,y,singleton_weak,example_id,5772,compact_to_qwen,offline_ranked_diagnostic,0.25,False,,0.16503046667384155,0.25118483412322273,0.25118483412322273,422,0.410958904109589,0.04297994269340974,422,73,349,29,44,22,327,0.3972602739726027,0.06303724928366762,0.5686274509803921,0.12085308056872038,0.08879245157053443,346,22,0.06358381502890173,0.08955158024348812,False
audited,y,singleton_weak,example_id,5772,compact_to_qwen,selective_deployable,0.5,True,0.3353078831107076,0.16468883761591727,0.5,0.466824644549763,422,0.684931506849315,0.045845272206303724,422,73,349,45,28,16,333,0.6164383561643836,0.045845272206303724,0.7377049180327869,0.14454976303317535,0.0688005183497085,346,16,0.046242774566473986,0.06938977131925557,False
audited,y,singleton_weak,example_id,5772,compact_to_qwen,offline_ranked_diagnostic,0.5,False,,0.16468883761591727,0.5,0.5,422,0.684931506849315,0.045845272206303724,422,73,349,47,26,16,333,0.6438356164383562,0.045845272206303724,0.746031746031746,0.14928909952606634,0.0688005183497085,346,16,0.046242774566473986,0.06938977131925557,False
audited,y,singleton_weak,example_id,5772,rule_compact_to_qwen,cheap_only,,True,,0.36389334702319076,0.0,0.0,422,0.1643835616438356,0.04871060171919771,422,73,349,15,58,13,336,0.2054794520547945,0.03724928366762178,0.5357142857142857,0.06635071090047394,0.05857079629240329,346,13,0.03757225433526012,0.059072930335105876,False
audited,y,singleton_weak,example_id,5772,rule_compact_to_qwen,full_information,,True,,0.22162867834120306,1.0,1.0,422,0.9041095890410958,0.04871060171919771,422,73,349,64,9,16,333,0.8767123287671232,0.045845272206303724,0.8,0.1895734597156398,0.0688005183497085,346,16,0.046242774566473986,0.06938977131925557,False
audited,y,singleton_weak,example_id,5772,rule_compact_to_qwen,selective_deployable,0.1,True,0.207252056790026,0.2460152565392954,0.1018957345971564,0.10426540284360189,422,0.3150684931506849,0.034383954154727794,422,73,349,22,51,8,341,0.3013698630136986,0.022922636103151862,0.7333333333333333,0.07109004739336493,0.04097911629748258,346,8,0.023121387283236993,0.04133109841987892,True
audited,y,singleton_weak,example_id,5772,rule_compact_to_qwen,offline_ranked_diagnostic,0.1,False,,0.2460152565392954,0.1018957345971564,0.1018957345971564,422,0.3150684931506849,0.034383954154727794,422,73,349,22,51,9,340,0.3013698630136986,0.025787965616045846,0.7096774193548387,0.07345971563981042,0.04456857254031658,346,9,0.02601156069364162,0.04495122869711979,True
audited,y,singleton_weak,example_id,5772,rule_compact_to_qwen,selective_deployable,0.25,True,0.3155753798013602,0.17320265468217802,0.25118483412322273,0.23933649289099526,422,0.4931506849315068,0.045845272206303724,422,73,349,31,42,11,338,0.4246575342465753,0.03151862464183381,0.7380952380952381,0.0995260663507109,0.05163164376229004,346,11,0.031791907514450865,0.05207460224965863,False
audited,y,singleton_weak,example_id,5772,rule_compact_to_qwen,offline_ranked_diagnostic,0.25,False,,0.17320265468217802,0.25118483412322273,0.25118483412322273,422,0.4931506849315068,0.045845272206303724,422,73,349,31,42,6,343,0.4246575342465753,0.017191977077363897,0.8378378378378378,0.08767772511848342,0.03364884405080613,346,6,0.017341040462427744,0.03393812179678088,True
audited,y,singleton_weak,example_id,5772,rule_compact_to_qwen,selective_deployable,0.5,True,0.39088910842679403,0.23715482893116682,0.5,0.5379146919431279,422,0.684931506849315,0.034383954154727794,422,73,349,50,23,14,335,0.684931506849315,0.04011461318051576,0.78125,0.15165876777251186,0.06200219374162649,346,14,0.04046242774566474,0.06253356577852343,False
audited,y,singleton_weak,example_id,5772,rule_compact_to_qwen,offline_ranked_diagnostic,0.5,False,,0.23715482893116682,0.5,0.5,422,0.684931506849315,0.034383954154727794,422,73,349,45,28,13,336,0.6164383561643836,0.03724928366762178,0.7758620689655172,0.13744075829383887,0.05857079629240329,346,13,0.03757225433526012,0.059072930335105876,False
audited,y,singleton_weak,example_id,8111,rule_to_compact,cheap_only,,True,,0.3941693718913648,0.0,0.0,422,0.136986301369863,0.034383954154727794,422,73,349,13,60,5,344,0.1780821917808219,0.014326647564469915,0.7222222222222222,0.04265402843601896,0.029885886041099187,348,5,0.014367816091954023,0.029971082251480718,True
audited,y,singleton_weak,example_id,8111,rule_to_compact,full_information,,True,,0.386452255267105,1.0,1.0,422,0.136986301369863,0.045845272206303724,422,73,349,15,58,7,342,0.2054794520547945,0.02005730659025788,0.6818181818181818,0.052132701421800945,0.037342299667343266,348,7,0.020114942528735632,0.037448651454251684,True
audited,y,singleton_weak,example_id,8111,rule_to_compact,selective_deployable,0.1,True,0.19585472393833042,0.386452255267105,0.1018957345971564,0.0971563981042654,422,0.136986301369863,0.034383954154727794,422,73,349,13,60,5,344,0.1780821917808219,0.014326647564469915,0.7222222222222222,0.04265402843601896,0.029885886041099187,348,5,0.014367816091954023,0.029971082251480718,True
audited,y,singleton_weak,example_id,8111,rule_to_compact,offline_ranked_diagnostic,0.1,False,,0.386452255267105,0.1018957345971564,0.1018957345971564,422,0.136986301369863,0.034383954154727794,422,73,349,13,60,5,344,0.1780821917808219,0.014326647564469915,0.7222222222222222,0.04265402843601896,0.029885886041099187,348,5,0.014367816091954023,0.029971082251480718,True
audited,y,singleton_weak,example_id,8111,rule_to_compact,selective_deployable,0.25,True,0.296449093029891,0.386452255267105,0.25118483412322273,0.22748815165876776,422,0.136986301369863,0.03724928366762178,422,73,349,14,59,5,344,0.1917808219178082,0.014326647564469915,0.7368421052631579,0.045023696682464455,0.029885886041099187,348,5,0.014367816091954023,0.029971082251480718,True
audited,y,singleton_weak,example_id,8111,rule_to_compact,offline_ranked_diagnostic,0.25,False,,0.386452255267105,0.25118483412322273,0.25118483412322273,422,0.136986301369863,0.03724928366762178,422,73,349,15,58,5,344,0.2054794520547945,0.014326647564469915,0.75,0.04739336492890995,0.029885886041099187,348,5,0.014367816091954023,0.029971082251480718,True
audited,y,singleton_weak,example_id,8111,rule_to_compact,selective_deployable,0.5,True,0.3756043482516325,0.386452255267105,1.0,1.0,422,0.136986301369863,0.045845272206303724,422,73,349,15,58,7,342,0.2054794520547945,0.02005730659025788,0.6818181818181818,0.052132701421800945,0.037342299667343266,348,7,0.020114942528735632,0.037448651454251684,True
audited,y,singleton_weak,example_id,8111,rule_to_compact,offline_ranked_diagnostic,0.5,False,,0.386452255267105,0.5,0.5,422,0.136986301369863,0.045845272206303724,422,73,349,15,58,6,343,0.2054794520547945,0.017191977077363897,0.7142857142857143,0.04976303317535545,0.03364884405080613,348,6,0.017241379310344827,0.03374472050061135,True
audited,y,singleton_weak,example_id,8111,compact_to_qwen,cheap_only,,True,,0.16788460604551786,0.0,0.0,422,0.1506849315068493,0.04297994269340974,422,73,349,9,64,26,323,0.1232876712328767,0.07449856733524356,0.2571428571428571,0.08293838862559241,0.10186684887996843,348,26,0.07471264367816093,0.10215519678029178,False
audited,y,singleton_weak,example_id,8111,compact_to_qwen,full_information,,True,,0.8271202912918291,1.0,1.0,422,0.9315068493150684,0.04011461318051576,422,73,349,56,17,14,335,0.7671232876712328,0.04011461318051576,0.8,0.16587677725118483,0.06200219374162649,348,14,0.040229885057471264,0.06217831166867447,False
audited,y,singleton_weak,example_id,8111,compact_to_qwen,selective_deployable,0.1,True,0.3331543342251526,0.16642073280892214,0.1018957345971564,0.12322274881516587,422,0.273972602739726,0.04871060171919771,422,73,349,14,59,14,335,0.1917808219178082,0.04011461318051576,0.5,0.06635071090047394,0.06200219374162649,348,14,0.040229885057471264,0.06217831166867447,False
audited,y,singleton_weak,example_id,8111,compact_to_qwen,offline_ranked_diagnostic,0.1,False,,0.16642073280892214,0.1018957345971564,0.1018957345971564,422,0.273972602739726,0.04871060171919771,422,73,349,14,59,20,329,0.1917808219178082,0.05730659025787966,0.4117647058823529,0.08056872037914692,0.08218591616153102,348,20,0.05747126436781609,0.0824189360829214,False
audited,y,singleton_weak,example_id,8111,compact_to_qwen,selective_deployable,0.25,True,0.3342667420129636,0.8276117370470186,0.25118483412322273,0.2725118483412322,422,0.410958904109589,0.022922636103151862,422,73,349,22,51,6,343,0.3013698630136986,0.017191977077363897,0.7857142857142857,0.06635071090047394,0.03364884405080613,348,6,0.017241379310344827,0.03374472050061135,True
audited,y,singleton_weak,example_id,8111,compact_to_qwen,offline_ranked_diagnostic,0.25,False,,0.8276117370470186,0.25118483412322273,0.25118483412322273,422,0.410958904109589,0.022922636103151862,422,73,349,22,51,6,343,0.3013698630136986,0.017191977077363897,0.7857142857142857,0.06635071090047394,0.03364884405080613,348,6,0.017241379310344827,0.03374472050061135,True
audited,y,singleton_weak,example_id,8111,compact_to_qwen,selective_deployable,0.5,True,0.33475148632904017,0.8273361804484857,0.5,0.509478672985782,422,0.6986301369863014,0.034383954154727794,422,73,349,41,32,9,340,0.5616438356164384,0.025787965616045846,0.82,0.11848341232227488,0.04456857254031658,348,9,0.02586206896551724,0.04469539872448038,True
audited,y,singleton_weak,example_id,8111,compact_to_qwen,offline_ranked_diagnostic,0.5,False,,0.8273361804484857,0.5,0.5,422,0.6986301369863014,0.034383954154727794,422,73,349,41,32,9,340,0.5616438356164384,0.025787965616045846,0.82,0.11848341232227488,0.04456857254031658,348,9,0.02586206896551724,0.04469539872448038,True
audited,y,singleton_weak,example_id,8111,rule_compact_to_qwen,cheap_only,,True,,0.386452255267105,0.0,0.0,422,0.136986301369863,0.045845272206303724,422,73,349,15,58,7,342,0.2054794520547945,0.02005730659025788,0.6818181818181818,0.052132701421800945,0.037342299667343266,348,7,0.020114942528735632,0.037448651454251684,True
audited,y,singleton_weak,example_id,8111,rule_compact_to_qwen,full_information,,True,,0.788295206367919,1.0,1.0,422,0.9315068493150684,0.04011461318051576,422,73,349,56,17,14,335,0.7671232876712328,0.04011461318051576,0.8,0.16587677725118483,0.06200219374162649,348,14,0.040229885057471264,0.06217831166867447,False
audited,y,singleton_weak,example_id,8111,rule_compact_to_qwen,selective_deployable,0.1,True,0.1729224791912774,0.2562367292097839,0.1018957345971564,0.07819905213270142,422,0.3150684931506849,0.04871060171919771,422,73,349,25,48,16,333,0.3424657534246575,0.045845272206303724,0.6097560975609756,0.0971563981042654,0.0688005183497085,348,16,0.04597701149425287,0.06899582108347843,False
audited,y,singleton_weak,example_id,8111,rule_compact_to_qwen,offline_ranked_diagnostic,0.1,False,,0.2562367292097839,0.1018957345971564,0.1018957345971564,422,0.3150684931506849,0.04871060171919771,422,73,349,25,48,10,339,0.3424657534246575,0.02865329512893983,0.7142857142857143,0.08293838862559241,0.04811762364973175,348,10,0.028735632183908046,0.048254495910138064,True
audited,y,singleton_weak,example_id,8111,rule_compact_to_qwen,selective_deployable,0.25,True,0.29415597539317095,0.8394419111084332,0.25118483412322273,0.21800947867298578,422,0.4657534246575342,0.014326647564469915,422,73,349,29,44,4,345,0.3972602739726027,0.011461318051575931,0.8787878787878788,0.07819905213270142,0.026034669251463756,348,4,0.011494252873563218,0.026108926159968338,True
audited,y,singleton_weak,example_id,8111,rule_compact_to_qwen,offline_ranked_diagnostic,0.25,False,,0.8394419111084332,0.25118483412322273,0.25118483412322273,422,0.4657534246575342,0.014326647564469915,422,73,349,29,44,4,345,0.3972602739726027,0.011461318051575931,0.8787878787878788,0.07819905213270142,0.026034669251463756,348,4,0.011494252873563218,0.026108926159968338,True
audited,y,singleton_weak,example_id,8111,rule_compact_to_qwen,selective_deployable,0.5,True,0.3809809912278447,0.11881853049656302,0.5,0.4976303317535545,422,0.7671232876712328,0.04871060171919771,422,73,349,48,25,23,326,0.6575342465753424,0.0659025787965616,0.676056338028169,0.16824644549763032,0.0920773606800653,348,23,0.06609195402298851,0.09233820655979783,False
audited,y,singleton_weak,example_id,8111,rule_compact_to_qwen,offline_ranked_diagnostic,0.5,False,,0.11881853049656302,0.5,0.5,422,0.7671232876712328,0.04871060171919771,422,73,349,48,25,22,327,0.6575342465753424,0.06303724928366762,0.6857142857142857,0.16587677725118483,0.08879245157053443,348,22,0.06321839080459771,0.089044060796342,False
audited,y,semantic_0_87,sensitivity_semantic_0_87_group,1729,rule_to_compact,cheap_only,,True,,0.297881783859209,0.0,0.0,435,0.36046511627906974,0.04297994269340974,418,69,349,13,56,35,314,0.18840579710144928,0.10028653295128939,0.2708333333333333,0.11483253588516747,0.13076132938123652,346,35,0.10115606936416185,0.1318755651710856,False
audited,y,semantic_0_87,sensitivity_semantic_0_87_group,1729,rule_to_compact,full_information,,True,,0.3042032552861088,1.0,1.0,435,0.313953488372093,0.04871060171919771,418,69,349,12,57,34,315,0.17391304347826086,0.09742120343839542,0.2608695652173913,0.11004784688995216,0.12758048140252998,346,34,0.09826589595375723,0.12866787193156565,False
audited,y,semantic_0_87,sensitivity_semantic_0_87_group,1729,rule_to_compact,selective_deployable,0.1,True,0.202118216140791,0.2885209464061638,0.10574712643678161,0.11483253588516747,435,0.36046511627906974,0.045845272206303724,418,69,349,13,56,36,313,0.18840579710144928,0.10315186246418338,0.2653061224489796,0.11722488038277512,0.13393571721255926,346,36,0.10404624277456648,0.1350767327924423,False
audited,y,semantic_0_87,sensitivity_semantic_0_87_group,1729,rule_to_compact,offline_ranked_diagnostic,0.1,False,,0.2885209464061638,0.10114942528735632,0.10047846889952153,435,0.36046511627906974,0.045845272206303724,418,69,349,13,56,36,313,0.18840579710144928,0.10315186246418338,0.2653061224489796,0.11722488038277512,0.13393571721255926,346,36,0.10404624277456648,0.1350767327924423,False
audited,y,semantic_0_87,sensitivity_semantic_0_87_group,1729,rule_to_compact,selective_deployable,0.25,True,0.32276930736932424,0.2885209464061638,0.2574712643678161,0.2607655502392344,435,0.36046511627906974,0.04297994269340974,418,69,349,13,56,37,312,0.18840579710144928,0.10601719197707736,0.26,0.11961722488038277,0.13710387713304692,346,37,0.1069364161849711,0.13827160909443406,False
audited,y,semantic_0_87,sensitivity_semantic_0_87_group,1729,rule_to_compact,offline_ranked_diagnostic,0.25,False,,0.2885209464061638,0.25057471264367814,0.2511961722488038,435,0.36046511627906974,0.04297994269340974,418,69,349,13,56,37,312,0.18840579710144928,0.10601719197707736,0.26,0.11961722488038277,0.13710387713304692,346,37,0.1069364161849711,0.13827160909443406,False
audited,y,semantic_0_87,sensitivity_semantic_0_87_group,1729,rule_to_compact,selective_deployable,0.5,True,0.3924311551202948,0.3042032552861088,1.0,1.0,435,0.313953488372093,0.04871060171919771,418,69,349,12,57,34,315,0.17391304347826086,0.09742120343839542,0.2608695652173913,0.11004784688995216,0.12758048140252998,346,34,0.09826589595375723,0.12866787193156565,False
audited,y,semantic_0_87,sensitivity_semantic_0_87_group,1729,rule_to_compact,offline_ranked_diagnostic,0.5,False,,0.2885209464061638,0.5011494252873563,0.5,435,0.36046511627906974,0.04871060171919771,418,69,349,13,56,37,312,0.18840579710144928,0.10601719197707736,0.26,0.11961722488038277,0.13710387713304692,346,37,0.1069364161849711,0.13827160909443406,False
audited,y,semantic_0_87,sensitivity_semantic_0_87_group,1729,compact_to_qwen,cheap_only,,True,,0.1872368311048564,0.0,0.0,435,0.05813953488372093,0.03151862464183381,418,69,349,2,67,9,340,0.028985507246376812,0.025787965616045846,0.18181818181818182,0.02631578947368421,0.04456857254031658,346,9,0.02601156069364162,0.04495122869711979,True
audited,y,semantic_0_87,sensitivity_semantic_0_87_group,1729,compact_to_qwen,full_information,,True,,0.2758221910325565,1.0,1.0,435,0.7906976744186046,0.045845272206303724,418,69,349,53,16,19,330,0.7681159420289855,0.054441260744985676,0.7361111111111112,0.1722488038277512,0.07886263986355725,346,19,0.05491329479768786,0.07953745393199206,False
audited,y,semantic_0_87,sensitivity_semantic_0_87_group,1729,compact_to_qwen,selective_deployable,0.1,True,0.3414036372738014,0.1578436775835041,0.10114942528735632,0.11483253588516747,435,0.20930232558139536,0.045845272206303724,418,69,349,16,53,29,320,0.2318840579710145,0.0830945558739255,0.35555555555555557,0.1076555023923445,0.11156994225806201,346,29,0.0838150289017341,0.11252204095598602,False
audited,y,semantic_0_87,sensitivity_semantic_0_87_group,1729,compact_to_qwen,offline_ranked_diagnostic,0.1,False,,0.1578436775835041,0.10114942528735632,0.10047846889952153,435,0.20930232558139536,0.045845272206303724,418,69,349,16,53,33,316,0.2318840579710145,0.09455587392550144,0.32653061224489793,0.11722488038277512,0.12439292439465133,346,33,0.0953757225433526,0.1254534019816477,False
audited,y,semantic_0_87,sensitivity_semantic_0_87_group,1729,compact_to_qwen,selective_deployable,0.25,True,0.34283672727085635,0.15715554650153585,0.25057471264367814,0.33014354066985646,435,0.27906976744186046,0.045845272206303724,418,69,349,33,36,20,329,0.4782608695652174,0.05730659025787966,0.6226415094339622,0.12679425837320574,0.08218591616153102,346,20,0.057803468208092484,0.08288896156304905,False
audited,y,semantic_0_87,sensitivity_semantic_0_87_group,1729,compact_to_qwen,offline_ranked_diagnostic,0.25,False,,0.15715554650153585,0.25057471264367814,0.2511961722488038,435,0.27906976744186046,0.045845272206303724,418,69,349,34,35,43,306,0.4927536231884058,0.12320916905444126,0.44155844155844154,0.18421052631578946,0.15599330782979862,346,43,0.12427745664739884,0.15732010639606683,False
audited,y,semantic_0_87,sensitivity_semantic_0_87_group,1729,compact_to_qwen,selective_deployable,0.5,True,0.3431923792507081,0.2756369455026055,0.5011494252873563,0.5454545454545454,435,0.47674418604651164,0.04297994269340974,418,69,349,47,22,27,322,0.6811594202898551,0.07736389684813753,0.6351351351351351,0.17703349282296652,0.10511016803183339,346,27,0.07803468208092486,0.10600759988603706,False
